d,gap,atr,g_atr,t_fill,t_onh,t_onl,t_pdh,t_pdl,open_in_on,open_in_pd,r_first30,r_1000_1530,r_last30,r_1530,r_rest,year
632,49.0,206.44642857142858,0.2373497102326788,,956.0,,957.0,,True,True,0.005630636154556795,0.008805689865825956,-0.0019391634809095145,0.01770632009185604,0.006866526384916474,2023
633,137.5,211.5,0.6501182033096927,950.0,,931.0,930.0,1033.0,True,False,-0.007313693767109154,-0.02000332072384803,-0.0042308207426861736,-0.018310452552257925,-0.02423414146653418,2023
634,38.0,226.58928571428572,0.1677043108203956,996.0,930.0,1009.0,,996.0,True,True,0.003451052141842464,0.004305460225370609,-0.002384069550307971,0.010310577573601876,0.0019213906750627733,2023
635,120.0,236.58928571428572,0.5072080911766925,,934.0,,930.0,,True,False,-0.0030182944687283603,-0.00043192956897114245,0.002969896743390547,0.004529868186276688,0.0025379671744192867,2023
636,-13.5,235.26785714285714,-0.057381404174573054,932.0,945.0,,942.0,,True,True,0.005275660735826193,0.017673532697166327,-0.0008592667579056831,0.022054175638635046,0.01681426593926065,2023
637,2.75,245.67857142857142,0.011193487425497892,930.0,957.0,,931.0,,True,True,0.00315725823897204,0.0018734460726779136,0.0005161956496088417,0.005209103423371128,0.0023896417222867283,2023
638,-9.75,234.35714285714286,-0.04160316976531545,930.0,933.0,,931.0,,True,True,0.004781270427791115,0.00028904054797776745,-0.002491702317188052,0.004441161999968057,-0.002202661769210259,2023
639,100.75,233.0,0.43240343347639487,945.0,,949.0,930.0,1016.0,True,False,-0.004712680037331893,-0.002993002475661256,0.00045113267287854854,-0.001240125459905519,-0.0025418698027827235,2023
641,-38.25,230.16071428571428,-0.16618822251532314,986.0,1012.0,,,935.0,True,True,-0.001244173149014602,0.005691131254789012,-0.0010937928353278981,0.0019793542183224933,0.004597338419461085,2023
642,-34.25,227.26785714285714,-0.15070322935491476,,,961.0,,960.0,True,True,-0.0010812643776300335,-0.007927221689700364,0.002438351582805913,-0.01121579686501537,-0.005488870106894389,2023
643,-197.5,227.125,-0.8695652173913043,,,930.0,,930.0,True,False,-0.0005099816681644444,0.006004546045605308,-0.0004908216452711659,-0.007414744430364206,0.0055137244003339875,2023
644,-3.75,220.07142857142858,-0.017039922103213243,930.0,934.0,,931.0,,True,True,0.0039045000307443185,-0.0044775706405383135,0.0020288297016237532,-0.0008185718017077824,-0.0024487409389144805,2023
645,124.75,215.89285714285714,0.5778329197684037,,931.0,,930.0,,True,False,-0.0035894434303055814,0.008231699456200706,-0.0010656506320576764,0.012765301480939946,0.00716604882414292,2023
647,6.0,212.19642857142858,0.028275687957586466,930.0,931.0,,,966.0,True,True,0.002801843963636663,-0.000337737323988435,0.0008039490407771544,0.002851184689091908,0.0004662117167886906,2023
648,65.5,206.66071428571428,0.3169446124600363,954.0,1005.0,953.0,930.0,,True,False,-0.0024196984780691013,0.006173846423276697,-0.0003987081907608331,0.007956306528919817,0.005775138232515765,2023
649,-62.0,185.125,-0.3349088453747468,,,932.0,,943.0,True,True,-0.006297614233161117,-0.007327343595790149,-0.0005521273280890912,-0.01758877723105107,-0.007879470923879308,2023
650,-35.0,183.25,-0.19099590723055934,933.0,937.0,,,930.0,True,False,0.003494205617588167,-0.00027584192809930024,0.0005191686928104271,0.0009416808073453685,0.00024332676471125483,2023
651,-58.25,181.46428571428572,-0.32099980318834875,,,930.0,,930.0,True,True,-0.0033432574867976596,0.0037339333610203257,0.0010573146821202372,-0.00339569933999383,0.004791248043140764,2023
652,42.0,166.58928571428572,0.25211705434666093,931.0,,1039.0,930.0,1274.0,True,False,-0.00045408106127032855,-0.010452005763427818,-0.0065616062156928215,-0.008178502453811532,-0.01701361197912061,2023
653,-164.25,176.58928571428572,-0.9301243806249367,,,953.0,,930.0,True,False,-0.0036428695266057126,-0.002514290870123894,-0.0023019223646808308,-0.017056315244913255,-0.004816213234804712,2023
654,75.75,179.66071428571428,0.42162806878043935,1311.0,991.0,,1059.0,1311.0,True,True,0.0008197475971183329,0.0001337725534158793,-0.005701174118899064,0.006037551672233183,-0.00556740156548308,2023
655,-42.25,177.96428571428572,-0.23740718442705197,943.0,,,,930.0,True,False,0.003467958560612496,0.0010078275452444624,0.0030676156181162345,0.0016298278847034632,0.0040754431633606356,2023
656,-111.75,178.875,-0.6247379454926625,,,950.0,,950.0,True,True,-0.0035476006460965024,-0.006621978523532431,0.0022971890818414783,-0.017679253512024075,-0.004324789441690954,2023
657,44.25,177.17857142857142,0.24974803467042936,972.0,945.0,971.0,,1082.0,True,True,0.0007622661694251903,6.772888131414816e-05,-0.0014571828123211422,0.0038338921901675265,-0.0013894539310070435,2023
658,-48.75,182.98214285714286,-0.26641943983604954,959.0,1043.0,930.0,1046.0,,True,True,0.0033458764028079357,0.011145417400086434,-0.0034265016056752753,0.011179329499926944,0.007718915794411023,2023
659,143.0,194.01785714285714,0.7370455591348366,1145.0,930.0,1198.0,930.0,,True,False,0.0020643278290432884,-0.010381323434408106,-0.00060513356807852,0.0012611084290788009,-0.010986457002486722,2023
660,5.5,200.53571428571428,0.027426536064113983,930.0,1040.0,,,,True,True,0.0031884571398848203,-0.00015080302639985095,0.0046143125307297585,0.003407501471611086,0.004463509504330007,2023
661,-107.75,202.19642857142858,-0.5328976419676764,,,965.0,,965.0,True,True,0.004676469497617321,-0.01929874089033388,0.0037605863861594384,-0.021837321985079372,-0.015538154504174544,2023
662,33.5,213.46428571428572,0.15693491718253302,,934.0,,,,True,True,0.003298965087701562,0.007806362090829088,0.00013405948909894032,0.013378633781439431,0.007940421579927939,2023
663,-10.75,216.17857142857142,-0.04972740789691062,931.0,,949.0,,999.0,True,True,-0.004857846387037656,0.0030620165921097626,-0.001092501348232493,-0.002516610951725155,0.001969515243877369,2023
664,-129.25,211.85714285714286,-0.6100809170600134,991.0,1027.0,,1028.0,939.0,True,True,0.0017288725957913462,0.02594378689032327,-0.0024451909683361555,0.01894030716629063,0.02349859592198705,2023
665,-101.0,236.14285714285714,-0.42770719903206295,1170.0,944.0,933.0,1183.0,,True,True,0.0028104153464585417,0.009157845637070231,-0.00014810548428767528,0.005262952960573198,0.009009740152782598,2023
666,10.25,243.55357142857142,0.042085196861940025,932.0,959.0,,930.0,,True,True,0.002595142957384256,0.0030954959900743634,-0.0011453630416338868,0.006365164131999362,0.0019501329484405312,2023
667,55.0,237.53571428571428,0.23154412870245078,1159.0,930.0,1159.0,937.0,,True,True,0.00032620574085146236,0.0006683892882693313,0.0023764966015156655,0.004589898864332954,0.003044885889785011,2023
668,15.75,235.625,0.06684350132625995,942.0,971.0,1148.0,930.0,1208.0,True,False,-0.00045486298037216084,-0.005441879957271989,0.0008491876071666511,-0.004873010123725426,-0.004592692350105276,2023
669,27.0,241.16071428571428,0.1119585338763421,936.0,930.0,1011.0,,1011.0,True,True,0.00030955465108659054,-0.015612876142864102,0.0008104331298749954,-0.013541924966903277,-0.014802443012988966,2023
670,54.25,251.71428571428572,0.215522133938706,,931.0,,,,True,True,0.0034042446104966977,0.0068554494225872824,-0.0025305516226433295,0.013840880971120956,0.004324897799943806,2023
671,-155.0,250.85714285714286,-0.6178815489749431,1082.0,1103.0,930.0,,930.0,True,False,-0.0039381204201368895,0.009159462321420916,0.00152665519863326,-0.004965391823367183,0.010686117520054087,2023
672,-110.25,252.53571428571428,-0.43657191344929996,,,945.0,,1251.0,True,True,0.0022280729792371634,-0.009042042229161888,-0.00029948588480666977,-0.01407403719199015,-0.009341528113968578,2023
673,64.0,249.32142857142858,0.25669674831686,944.0,931.0,1115.0,,1038.0,True,True,-0.0019571749957192895,-0.010833474063056963,-0.0006715578715527945,-0.008539704462042226,-0.011505031934609746,2023
674,-23.25,251.91071428571428,-0.09229460551499256,949.0,,971.0,,930.0,True,True,-0.0016835020811137647,-0.009531379030120949,-0.0024184220520876865,-0.01277799858765527,-0.011949801082208611,2023
675,-58.75,254.48214285714286,-0.2308609922110729,978.0,1028.0,943.0,,930.0,True,False,0.0023256619805506716,0.006859893278315272,-0.0021057286976575145,0.005170343337615345,0.0047541645806576235,2023
676,72.0,255.64285714285714,0.28164291701592625,1135.0,940.0,1122.0,990.0,,True,True,0.0033270594685387935,0.0016173055177973075,-0.0003535621422289498,0.009828296755006424,0.0012637433755684332,2023
677,-104.75,252.10714285714286,-0.4154979458846862,,,931.0,,931.0,True,True,-0.006123926191158687,-0.011239254527795449,-0.000794089255924887,-0.024443843333937777,-0.012033343783720299,2023
678,-55.5,258.375,-0.21480406386066764,,931.0,1046.0,,930.0,True,False,-0.006278008533288184,-0.004616199839210618,-0.004919367593214453,-0.014735442288975897,-0.009535567432425084,2023
679,112.5,248.42857142857142,0.4528464634847614,,933.0,1158.0,,,True,True,0.0014143903455369152,-0.004967911279172666,0.0006836768052852389,0.004340841416301155,-0.004284234473887383,2023
680,99.75,243.76785714285714,0.40920079115083147,,934.0,990.0,937.0,,True,True,0.005899415024156252,-0.00020762323378563057,-0.002009250151995611,0.012659609236076085,-0.0022168733857813013,2023
681,0.5,241.39285714285714,0.00207131232430833,930.0,1181.0,952.0,1193.0,,True,True,-0.005511284237004337,0.010147088494989293,0.0002243255145167277,0.004670480726536921,0.010371414009506065,2023
682,30.75,245.55357142857142,0.12522725619954914,,930.0,,930.0,,True,False,0.001840559912042602,0.01256933004147632,0.0007973196910792301,0.01652986765182088,0.013366649732555786,2023
683,177.75,245.14285714285714,0.7250874125874126,,1011.0,,930.0,,True,False,-0.00026812347246460373,0.005115442706789399,0.00043344170054280173,0.016831988988885545,0.005548884407332168,2023
684,51.5,233.32142857142858,0.22072554722179702,,931.0,,930.0,,True,False,0.004854981740355119,0.0047328194147982896,-0.0014158478518048166,0.013015368112070227,0.0033169715629934498,2023
685,29.5,234.75,0.12566560170394037,1154.0,930.0,1154.0,930.0,,True,True,0.0007889546760320998,-0.0006409782533387824,0.001806833605879421,0.002090140076121375,0.0011658553525406494,2023
686,42.0,224.78571428571428,0.18684461391801716,935.0,930.0,,930.0,,True,False,0.001439155072015884,0.006466926487130457,-0.001413611524793501,0.010659324092206757,0.005053314962336783,2023
687,13.25,220.76785714285714,0.060017795033567904,931.0,930.0,1000.0,935.0,,True,True,9.747063704785643e-05,-0.001316655884746785,0.0009104655383682316,-0.00035778175694716954,-0.0004061903463785434,2023
688,20.75,209.67857142857142,0.09896099471980924,933.0,930.0,1143.0,930.0,1207.0,True,True,0.0012002272140679874,-0.010887033443359308,0.00018024070375439482,-0.008338889206291378,-0.010706792739604915,2023
689,69.0,208.44642857142858,0.33102030326394244,,936.0,,1081.0,,True,True,0.00320797545893776,0.013756796536129259,0.0004649335950170259,0.021476574067812816,0.014221730131146531,2023
690,-67.5,205.55357142857142,-0.328381548084441,,1061.0,934.0,,,True,True,-0.002530606358511709,0.00527960534873221,-0.0015906045239464156,-0.0015880785185387605,0.0036890008247857185,2023
691,264.25,202.14285714285714,1.3072438162544169,,938.0,,930.0,,True,False,0.0031886876060670507,0.0029900093091893448,-0.0019661049941620524,0.02303190872747835,0.0010239043150273182,2023
692,78.5,190.03571428571428,0.4130802480736704,1142.0,,1073.0,930.0,,True,False,-0.002462727027250414,-0.0013673120308380288,-0.0003617859682237172,0.0011014949972860122,-0.0017290979990617532,2023
693,-39.75,177.60714285714286,-0.22380856625779208,955.0,954.0,1002.0,,930.0,True,True,0.002425962122367912,-0.0008499921808782071,0.001353350535457136,-0.0009286586273193336,0.0005033583545790386,2023
694,-34.5,171.32142857142858,-0.20137585991244528,1088.0,1175.0,930.0,1152.0,,True,True,0.0006774587678848028,0.0022025054526989404,-0.0006916934187618851,0.0007074192854539643,0.0015108120339369616,2023
695,-2.5,167.375,-0.014936519790888723,930.0,931.0,,931.0,,True,True,0.0063497254069026406,0.0068375536036845656,-0.0010871423208046306,0.013030009213927326,0.005750411282879918,2023
696,-75.5,169.48214285714286,-0.4454746602044042,,,930.0,,,True,True,-0.0017344702886498186,0.00037527559741779715,-0.000171983833943588,-0.006063033403440811,0.00020329176347425292,2023
697,81.25,159.28571428571428,0.5100896860986547,,930.0,,930.0,,True,False,-0.0002022637993592871,-0.000622606875013722,-0.0005295207960635353,0.004244038200479064,-0.001152127671077278,2023
700,-49.0,161.35714285714286,-0.30367419212040725,970.0,930.0,,,930.0,True,False,0.0005623769948575369,0.001919071945658682,-0.0019503068162708564,-0.0005765619924886829,-3.123487061210148e-05,2023
701,-33.0,156.42857142857142,-0.21095890410958906,934.0,1000.0,,,944.0,True,True,-0.00043829441563204087,0.0023926262264458045,0.0026361985395268704,-0.00010932973076734946,0.005028824765972646,2023
702,99.25,155.96428571428572,0.6363636363636364,1040.0,932.0,1049.0,930.0,,True,False,0.002906484429394481,-0.01072467074551321,0.00028083314015612447,-0.0016526610038569611,-0.01044383760535712,2023
703,6.5,156.44642857142858,0.04154776851957539,930.0,,930.0,,930.0,True,True,-0.0034677239954464746,-0.005822135791751037,0.006072464349288336,-0.008884351102195319,0.0002503285575373715,2023
704,-47.5,161.07142857142858,-0.29490022172949,1035.0,1064.0,930.0,,,True,True,-0.0012402956319204688,0.0073564269773248306,-0.000389939564309239,0.003139425768071313,0.0069664874130156455,2023
705,-162.5,158.85714285714286,-1.022931654676259,,,931.0,,930.0,True,False,-0.0014352296070592385,-0.0002683483177246225,0.0022550412861419597,-0.011895747691011526,0.0019866929684172413,2023
706,-80.0,149.25,-0.5360134003350083,960.0,956.0,,960.0,,True,True,0.003997382537811641,0.0025512226628442228,0.0010689471889049637,0.0014952979609018414,0.0036201698517491876,2023
707,121.5,153.07142857142858,0.7937470835277648,983.0,930.0,985.0,930.0,,True,False,-0.005299827146157138,-0.007647318235421053,-0.0007742812607827883,-0.0053404035332761555,-0.008421599496203802,2023
708,119.25,160.73214285714286,0.7419175647150317,,932.0,,1098.0,,True,True,-0.0017116166389638595,0.008326338522145106,-0.00029617851986958485,0.014126745680756265,0.008030160002275384,2023
709,-79.25,163.14285714285714,-0.4857705779334501,960.0,960.0,,967.0,,True,True,0.0022067636059475908,0.007305385335136054,-0.0006054537595008539,0.004557659065744947,0.0066999315756352575,2023
710,-21.25,167.53571428571428,-0.12683862715838842,933.0,933.0,,934.0,,True,True,0.0051182740660681405,0.0035364374470276245,0.0010323177990068419,0.007333861315234125,0.004568755246034582,2023
711,-1.25,171.96428571428572,-0.007268951194184838,930.0,1265.0,930.0,958.0,,True,True,0.0014005065658213444,0.005888323205363314,0.0008252716987579853,0.007211827915401955,0.0067135949041212005,2023
713,41.0,178.125,0.23017543859649123,997.0,,998.0,930.0,,True,False,0.001707764802967276,-0.006893447282663086,0.0013138644429377482,-0.00274520507794439,-0.005579582839725329,2023
714,32.0,183.92857142857142,0.17398058252427184,,936.0,,1048.0,,True,True,0.0020381300895518646,0.0005942918444928283,-0.0007131926070840003,0.004540421201128428,-0.00011890076259124866,2023
715,26.75,184.33928571428572,0.14511285479027414,,931.0,,961.0,,True,True,0.0018977025709948922,0.005391724597773749,-0.0018579691554576909,0.008878556081515306,0.003533755442316104,2023
716,14.0,186.375,0.07511737089201878,,942.0,,930.0,,True,True,0.0016797811393896701,0.0009565083761543875,0.0014110179306216913,0.003462479792840249,0.0023675263067758153,2023
717,-35.5,178.375,-0.19901892081289418,955.0,977.0,1240.0,960.0,1247.0,True,True,0.0018234226568582094,-0.01323621592861168,-0.0016986027864511963,-0.0135006301791423,-0.014934818715062938,2023
718,158.0,186.78571428571428,0.8458891013384322,,,,,,True,True,-0.0017003914996501957,0.0027044817749350756,0.0006639175805804375,0.01038477147563721,0.0033683993555154966,2023
719,48.75,184.28571428571428,0.26453488372093026,1217.0,931.0,,930.0,,True,False,0.001366772939039419,-0.001925777337367401,-0.0005593170590321403,0.00231288912115727,-0.002485094396399511,2023
720,29.25,182.92857142857142,0.1598984771573604,,935.0,,941.0,,True,True,0.0018501936233501447,0.0034854977219666975,-0.0009360831457268474,0.007056798868637399,0.0025494145762399024,2023
721,7.25,177.78571428571428,0.04077942948975492,971.0,930.0,973.0,930.0,,True,True,0.0013885947462142663,-0.001856766398194467,0.0019297969469053516,-4.390040462245697e-05,7.303054871089383e-05,2023
722,31.5,166.10714285714286,0.18963663728230487,949.0,,944.0,930.0,,True,False,-0.0013859409473501536,-0.0014463431230523059,-0.0005264620410858309,-0.0009936727250768752,-0.0019728051641381074,2023
723,-1.75,159.16071428571428,-0.010995175586222372,930.0,,998.0,,937.0,True,True,0.0004095363520746076,-0.003603818670161194,-0.0009103323341453737,-0.0032966821309306496,-0.0045141510043066905,2023
724,-157.25,159.0,-0.9889937106918238,,,937.0,,930.0,True,False,-0.005843839353266854,-0.007048975212769007,0.004510485892501908,-0.02217543842450971,-0.002538489320267093,2024
725,-111.0,164.28571428571428,-0.6756521739130436,,,930.0,,930.0,True,False,0.00022574212820196849,-0.003346198708930891,-0.0010574338578602884,-0.009780947436057409,-0.004403632566791199,2024
726,-87.5,160.69642857142858,-0.5445049449938881,1012.0,,930.0,,930.0,True,False,0.0004557331305711179,0.001456951889964801,-0.0024902453004447024,-0.003391322079703796,-0.001033293410479976,2024
727,5.5,154.78571428571428,0.03553299492385787,930.0,932.0,,,1156.0,True,True,0.0013517312569059313,-0.0031924138938497796,0.002721793501228507,-0.001506264976574984,-0.0004706203926213978,2024
728,48.25,149.375,0.32301255230125525,,930.0,,940.0,,True,True,0.0070307014009999905,0.008980214209700674,0.0013549834933681028,0.01893731057873381,0.010335197703068765,2024
729,-132.0,162.30357142857142,-0.8132907910661239,1072.0,1070.0,,1073.0,,True,True,0.0021423710599422427,0.007217233319901958,0.00034167465477859987,0.0014720207254009091,0.007558907974680644,2024
730,8.25,167.05357142857142,0.04938535542490647,950.0,1130.0,962.0,932.0,,True,True,-0.00016331499787614908,0.006010202838482066,0.00016233646481588377,0.006336912871385983,0.006172539303297919,2024
731,43.0,174.08928571428572,0.24699969227613086,950.0,,964.0,930.0,1034.0,True,False,-0.001546722362405251,-0.0006783660487247602,0.001105795216218176,0.00030984190933433113,0.00042742916749345894,2024
732,42.5,172.46428571428572,0.24642783184924413,960.0,930.0,,,,True,True,-0.0012943462417746156,-0.0019004270630299976,0.0010906090805696527,-0.0006928219503675324,-0.0008098179824604224,2024
734,-55.25,170.89285714285714,-0.3233019853709509,980.0,978.0,,,930.0,True,True,-0.00019213289743788927,0.0008716915059711729,0.0023306251606931673,-0.00258106527366899,0.0032023166666643767,2024
735,-142.75,173.26785714285714,-0.8238689065237556,,,931.0,,930.0,True,False,-0.007052940985769126,0.005833791265927314,0.0038012132426091206,-0.009667632720812698,0.009635004508536412,2024
736,128.25,179.69642857142858,0.7137036668985391,,931.0,,930.0,,True,False,0.0018075082621860404,0.004745662385938566,1.4612299172426722e-05,0.014127230759161355,0.004760274685110947,2024
737,81.75,187.625,0.435709526982012,,1030.0,,930.0,,True,False,0.0010319993357615137,0.012803754719491,0.0007025543155538774,0.01860256167318931,0.013506309035044716,2024
738,85.75,201.94642857142858,0.424617561234415,1008.0,935.0,942.0,930.0,,True,False,0.0006843748930446475,-0.003154869462812684,-0.0013878656999761615,0.00243361368408448,-0.004542735162788833,2024
739,26.75,200.64285714285714,0.13332146671413314,930.0,1312.0,934.0,,932.0,True,True,-0.0007865851883983415,0.0020438359754893797,0.0011415852148764201,0.0027880859633275055,0.003185421190365811,2024
740,163.0,191.96428571428572,0.8491162790697674,,930.0,,930.0,,True,False,-0.0012866830101960775,-0.0029897930126034913,0.0004398192555664406,0.0049791689514362605,-0.0025499737570369835,2024
741,97.25,196.10714285714286,0.49590238572209067,1157.0,982.0,1197.0,,1175.0,True,True,-0.003023412540298813,-0.004026546584662209,0.002298818965839323,-0.0015473177004200899,-0.001727727618822775,2024
742,-80.25,200.55357142857142,-0.4001424628261063,,1010.0,,,930.0,True,True,-0.000512725574874435,-0.0005414956812659813,-0.000570312404069011,-0.005614438843231175,-0.0011118080853350393,2024
743,18.75,197.33928571428572,0.09501402588001086,964.0,1097.0,1020.0,1243.0,,True,True,0.0005839416224324764,0.008280798825222303,0.0002117911182722806,0.009933809532933482,0.00849258994349457,2024
744,-46.25,189.53571428571428,-0.24401733559449784,,,960.0,,,True,True,0.0004245563450032074,-0.00399796381446631,-0.0008526967048313983,-0.006188638075294597,-0.004850660519297685,2024
745,-183.75,184.42857142857142,-0.9963206816421379,,1244.0,988.0,,930.0,True,False,-0.001754411643719278,-0.004096002034456341,-0.003460035735897352,-0.016355387547460888,-0.00755603777035367,2024
746,68.25,189.57142857142858,0.36002260738507913,,989.0,,,,True,True,-0.00020225076274135313,0.007757276229216016,0.00011468383113908904,0.011506312602926212,0.007871960060355045,2024
747,67.5,182.33928571428572,0.3701890118499657,,1002.0,932.0,930.0,,True,False,0.004914294790439947,0.009742655240601833,-0.0020565704791906075,0.018519836830608868,0.0076860847614110646,2024
748,-7.0,195.26785714285714,-0.03584819387288523,930.0,1241.0,963.0,,,True,True,-0.0010444012578885717,0.0005929021320528901,-0.0009883656062688816,-0.0008463937082186059,-0.0003954634742159799,2024
749,43.75,196.16071428571428,0.22303140646335914,948.0,,951.0,930.0,,True,True,-0.004915958480470423,-0.0010342947528353215,0.0014731924188573812,-0.0034811684322006244,0.0004388976660219645,2024
750,111.75,196.96428571428572,0.5673617407071623,,973.0,,930.0,,True,False,-0.001562533310584723,0.006179534572646904,-0.000812393242988486,0.010924300940766442,0.005367141329658603,2024
751,-5.5,195.07142857142858,-0.028194800439399485,930.0,965.0,,1009.0,,True,True,0.0008546589940675367,0.0010917795689974954,-0.0002798298652690506,0.0016381166725713654,0.0008119497037284298,2024
752,43.5,181.26785714285714,0.23997635700916167,,990.0,,930.0,,True,False,0.0017573471377121514,0.0056555027730541396,-0.00018014896982728492,0.009844750926224895,0.005475353803226911,2024
753,-9.25,184.48214285714286,-0.050140354273545636,933.0,1004.0,931.0,1012.0,,True,True,0.0005960590968056171,-0.0037068702768303435,-0.0005704387663466965,-0.0036237205657276587,-0.0042773090431769845,2024
754,-335.5,188.46428571428572,-1.7801781315141179,,,930.0,,930.0,True,False,0.0026343758596274135,-0.005702385765716662,0.006041800278945447,-0.021921384319815516,0.00033941451322872597,2024
755,108.25,192.76785714285714,0.5615562760537286,,931.0,,930.0,,True,True,2.810725729566067e-05,0.0026525772905777955,0.001834438945217401,0.008784582211009336,0.004487016235795231,2024
756,18.75,191.82142857142858,0.09774716067771363,935.0,,944.0,930.0,,True,False,-0.003991070912207315,0.004424228427625531,0.0010192755648965152,0.0014818959792832832,0.005443503992522128,2024
757,12.75,193.53571428571428,0.06587931352648091,930.0,,931.0,,954.0,True,True,-0.008655758683525238,0.0008858206019299044,-0.002307585096022126,-0.007058457404553595,-0.001421764494092174,2024
759,-85.75,194.71428571428572,-0.44038884812912693,,,940.0,,930.0,True,False,-0.005592792229786031,0.0013371648411914998,0.0014915305155127525,-0.009099140843141944,0.0028286953567040166,2024
760,-117.75,204.35714285714286,-0.5761971338692765,,,930.0,,947.0,True,True,-0.0012440035635650475,-0.0029517567176901376,0.006607859047944365,-0.0109038015855873,0.0036561023302542793,2024
761,359.0,198.375,1.8097038437303088,,945.0,,930.0,,True,False,0.0014378348408947965,0.007629116441483062,-0.0007893917246811458,0.029331240783050636,0.0068397247168017605,2024
762,60.75,200.78571428571428,0.3025613660618997,983.0,930.0,1022.0,930.0,,True,False,-0.001423232081943693,-0.005963625796152012,0.0007925748668102398,-0.004025882106874848,-0.005171050929341763,2024
763,30.75,192.83928571428572,0.15945920918603573,945.0,930.0,,,,True,True,-0.0017637546148967773,0.0015972336536860157,-0.0020421353655542896,0.0015416348546057608,-0.00044490171186826013,2024
764,40.75,185.85714285714286,0.2192544196771714,939.0,,1135.0,,940.0,True,True,-0.0015551886717540383,0.0019713467068357754,-0.00044390806283345303,0.0026803151874357314,0.0015274386440021477,2024
765,-94.0,179.91071428571428,-0.5224813895781638,,,950.0,,933.0,True,True,-0.0015214860452842187,0.0016051703879926208,-0.00043244450388294387,-0.005147049729294062,0.0011727258841095218,2024
766,112.5,175.78571428571428,0.6399837464445348,1060.0,930.0,,930.0,,True,False,0.0013025345835353805,-0.0002077375313018442,0.000955235524330528,0.007353945381522257,0.0007474979930287179,2024
767,29.5,184.55357142857142,0.1598451862602806,,960.0,,930.0,,True,True,0.00201493326427541,0.011596319380983903,-0.0005180005295831919,0.015242732261082503,0.011078318851400782,2024
768,-4.75,190.48214285714286,-0.024936720727477265,1239.0,,930.0,,,True,True,-0.0018565797860119393,0.0013381764566208895,-0.003403572248942501,-0.0007775042506487336,-0.0020653957923215207,2024
769,-124.75,183.98214285714286,-0.6780549354556925,,,931.0,,930.0,True,False,-0.005252621102824371,-0.010995017433383696,0.005045680304248864,-0.023103520688931366,-0.005949337129134897,2024
770,172.5,187.76785714285714,0.9186875891583453,,930.0,,1085.0,,True,True,-0.003194957179300308,-0.0015527522875784406,0.0014280665992558806,0.0048261232329578204,-0.00012468568832265994,2024
771,138.0,188.76785714285714,0.73105666445937,,930.0,,930.0,,True,False,0.0005773196036638581,0.006082793816026787,0.0003004397367804768,0.014278882416100775,0.0063832335528071545,2024
772,8.75,195.10714285714286,0.044847153578619806,930.0,955.0,1048.0,949.0,1132.0,True,True,0.003786902946760091,-0.01848385076535774,-0.0005680047255542172,-0.014219161461912145,-0.019051855490911908,2024
773,-64.25,210.17857142857142,-0.3056924384027188,,,932.0,,930.0,True,False,-0.004278662722769279,0.0033186025409163993,0.0006262307377779146,-0.004527848400044595,0.003944833278694316,2024
774,94.25,200.41071428571428,0.47028423772609823,943.0,990.0,945.0,930.0,,True,False,-0.000927663117152569,0.009498868562457699,0.00037040340097127766,0.01380227905743488,0.009869271963428931,2024
776,44.75,205.19642857142858,0.21808371769210685,947.0,,932.0,,949.0,True,True,-0.007497320937050279,-0.0025528774896215545,0.004757376379876171,-0.007611887144584171,0.0022044988902545017,2024
777,-125.75,207.91071428571428,-0.6048269346388389,,,931.0,,930.0,True,False,-0.0032279006687148644,-0.00031783540539378097,-0.0016460681371023612,-0.010449272203572281,-0.0019639035424961785,2024
778,225.5,213.25,1.0574443141852286,,930.0,,930.0,,True,False,0.00028709507829137215,-0.0005195657641012618,-0.002752728786860491,0.012177401722634266,-0.0032722945509618016,2024
779,-86.25,215.98214285714286,-0.399338569656883,1122.0,1125.0,939.0,,930.0,True,False,-0.0029116521070344957,0.007818777271135106,0.0020546545136643757,0.00016455487942348607,0.009873431784799385,2024
780,48.0,225.76785714285714,0.21260776714387408,940.0,930.0,,930.0,,True,False,-0.0032534579570977626,0.012396487475143738,-9.466943469134866e-05,0.011766842108926416,0.012301818040452318,2024
781,203.0,228.75,0.8874316939890711,,940.0,,930.0,,True,False,-0.002115949417449152,-0.0033033909909357434,-0.001494134790451775,0.005502967678369703,-0.004797525781387517,2024
782,-21.25,220.0,-0.09659090909090909,964.0,1158.0,,,930.0,True,False,-0.00036419308031041935,0.002250477660084274,-2.6921886148996882e-05,0.0007406160917557449,0.0022235557739350947,2024
783,-112.75,222.26785714285714,-0.5072708283120431,,,930.0,,930.0,True,False,0.0010693523316364253,0.00282354400271047,-0.0011743824031507132,-0.00219657395967641,0.001649161599559801,2024
784,59.25,211.85714285714286,0.27966958867161157,1289.0,,1289.0,932.0,,True,True,0.0011168449621209082,-0.004177734739580822,-0.0033277000609875486,0.00013505665647255022,-0.0075054348005684085,2024
785,116.0,208.89285714285714,0.5553085997606428,956.0,930.0,954.0,,961.0,True,True,-0.006267411173822721,-0.0007590750493250776,0.0038031350611376987,-0.0007590750493250776,0.0030440600118125053,2024
786,-6.75,205.46428571428572,-0.03285242482183209,941.0,950.0,931.0,,,True,True,0.0007024559227603348,-0.0007024559227603277,-0.0020020026706730793,-0.0003647983178666572,-0.0027044585934334208,2024
