tipo,size,fr,R,S,rr,K,G,L,reserva,ev,p_cobra,n_ret,quiebra,dias,sd
select_daily,50,0.35,700.0,10,1.0,1,600.0,1400.0,500,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,600.0,1000000000.0,0,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,600.0,1000000000.0,500,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,1000000000.0,700.0,0,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,1000000000.0,700.0,500,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,1000000000.0,1400.0,0,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,1000000000.0,1400.0,500,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,1000000000.0,1000000000.0,0,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,1,1000000000.0,1000000000.0,500,16.89355800000001,0.02,0.037,0.999,7.3775,135.38643533995813
select_daily,50,0.35,700.0,10,1.0,2,150.0,700.0,0,13.081068000000009,0.0175,0.0285,0.994,7.2655,120.6638269136007
select_daily,50,0.35,700.0,10,1.0,2,150.0,700.0,500,13.081068000000009,0.0175,0.0285,0.994,7.2655,120.6638269136007
select_daily,50,0.35,700.0,10,1.0,2,150.0,1400.0,0,13.13522100000001,0.0175,0.028,0.9975,5.44,119.70953047038141
select_daily,50,0.35,700.0,10,1.0,2,150.0,1400.0,500,13.13522100000001,0.0175,0.028,0.9975,5.44,119.70953047038141
select_daily,50,0.35,700.0,10,1.0,2,150.0,1000000000.0,0,13.13522100000001,0.0175,0.028,0.9975,5.44,119.70953047038141
select_daily,50,0.35,700.0,10,1.0,2,150.0,1000000000.0,500,13.13522100000001,0.0175,0.028,0.9975,5.44,119.70953047038141
select_daily,50,0.35,700.0,10,1.0,2,300.0,700.0,0,13.081068000000009,0.0175,0.0285,0.994,7.227,120.6638269136007
select_daily,50,0.35,700.0,10,1.0,2,300.0,700.0,500,13.081068000000009,0.0175,0.0285,0.994,7.227,120.6638269136007
select_daily,50,0.35,700.0,10,1.0,2,300.0,1400.0,0,12.34215900000001,0.017,0.0265,0.9975,5.401,114.42325880557998
select_daily,50,0.35,700.0,10,1.0,2,300.0,1400.0,500,12.34215900000001,0.017,0.0265,0.9975,5.401,114.42325880557998
select_daily,50,0.35,700.0,10,1.0,2,300.0,1000000000.0,0,12.34215900000001,0.017,0.0265,0.9975,5.401,114.42325880557998
select_daily,50,0.35,700.0,10,1.0,2,300.0,1000000000.0,500,12.34215900000001,0.017,0.0265,0.9975,5.401,114.42325880557998
select_daily,50,0.35,700.0,10,1.0,2,600.0,700.0,0,18.018900000000006,0.018,0.028,0.996,5.8705,160.16709339342464
select_daily,50,0.35,700.0,10,1.0,2,600.0,700.0,500,18.018900000000006,0.018,0.028,0.996,5.8705,160.16709339342464
select_daily,50,0.35,700.0,10,1.0,2,600.0,1400.0,0,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,2,600.0,1400.0,500,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,2,600.0,1000000000.0,0,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,2,600.0,1000000000.0,500,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,2,1000000000.0,700.0,0,18.018900000000006,0.018,0.028,0.996,5.8705,160.16709339342464
select_daily,50,0.35,700.0,10,1.0,2,1000000000.0,700.0,500,18.018900000000006,0.018,0.028,0.996,5.8705,160.16709339342464
select_daily,50,0.35,700.0,10,1.0,2,1000000000.0,1400.0,0,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,2,1000000000.0,1400.0,500,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,2,1000000000.0,1000000000.0,0,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,2,1000000000.0,1000000000.0,500,15.231375000000003,0.013,0.0185,0.9915,5.5775,149.94231706434107
select_daily,50,0.35,700.0,10,1.0,3,150.0,700.0,0,14.157837000000011,0.0175,0.03,0.9675,10.089,148.15488376816825
select_daily,50,0.35,700.0,10,1.0,3,150.0,700.0,500,14.157837000000011,0.0175,0.03,0.9675,10.089,148.15488376816825
select_daily,50,0.35,700.0,10,1.0,3,150.0,1400.0,0,11.442420000000006,0.0155,0.023,0.998,4.893,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,150.0,1400.0,500,11.442420000000006,0.0155,0.023,0.998,4.893,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,150.0,1000000000.0,0,11.442420000000006,0.0155,0.023,0.998,4.893,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,150.0,1000000000.0,500,11.442420000000006,0.0155,0.023,0.998,4.893,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,300.0,700.0,0,15.77245500000001,0.0185,0.034,0.965,10.318,165.29073868776496
select_daily,50,0.35,700.0,10,1.0,3,300.0,700.0,500,15.77245500000001,0.0185,0.034,0.965,10.318,165.29073868776496
select_daily,50,0.35,700.0,10,1.0,3,300.0,1400.0,0,11.442420000000006,0.0155,0.023,0.998,4.8765,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,300.0,1400.0,500,11.442420000000006,0.0155,0.023,0.998,4.8765,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,300.0,1000000000.0,0,11.442420000000006,0.0155,0.023,0.998,4.8765,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,300.0,1000000000.0,500,11.442420000000006,0.0155,0.023,0.998,4.8765,113.40223710779084
select_daily,50,0.35,700.0,10,1.0,3,600.0,700.0,0,15.217407000000005,0.0165,0.0265,0.9765,7.482,134.5752926749868
select_daily,50,0.35,700.0,10,1.0,3,600.0,700.0,500,15.217407000000005,0.0165,0.0265,0.9765,7.482,134.5752926749868
select_daily,50,0.35,700.0,10,1.0,3,600.0,1400.0,0,11.322972000000004,0.014,0.0185,0.9945,4.6115,111.63317804652533
select_daily,50,0.35,700.0,10,1.0,3,600.0,1400.0,500,11.322972000000004,0.014,0.0185,0.9945,4.6115,111.63317804652533
select_daily,50,0.35,700.0,10,1.0,3,600.0,1000000000.0,0,11.322972000000004,0.014,0.0185,0.9945,4.6115,111.63317804652533
select_daily,50,0.35,700.0,10,1.0,3,600.0,1000000000.0,500,11.322972000000004,0.014,0.0185,0.9945,4.6115,111.63317804652533
select_daily,50,0.35,700.0,10,1.0,3,1000000000.0,700.0,0,20.408166000000005,0.017,0.029,0.9825,6.708,189.05317389248046
select_daily,50,0.35,700.0,10,1.0,3,1000000000.0,700.0,500,20.408166000000005,0.017,0.029,0.9825,6.708,189.05317389248046
select_daily,50,0.35,700.0,10,1.0,3,1000000000.0,1400.0,0,17.063451,0.014,0.023,0.9945,4.567,176.56640336237413
select_daily,50,0.35,700.0,10,1.0,3,1000000000.0,1400.0,500,17.063451,0.014,0.023,0.9945,4.567,176.56640336237413
select_daily,50,0.35,700.0,10,1.0,3,1000000000.0,1000000000.0,0,17.063451,0.014,0.023,0.9945,4.567,176.56640336237413
select_daily,50,0.35,700.0,10,1.0,3,1000000000.0,1000000000.0,500,17.063451,0.014,0.023,0.9945,4.567,176.56640336237413
select_daily,50,0.35,700.0,10,2.0,1,150.0,700.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,150.0,700.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,150.0,1400.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,150.0,1400.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,150.0,1000000000.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,150.0,1000000000.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,300.0,700.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,300.0,700.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,300.0,1400.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,300.0,1400.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,300.0,1000000000.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,300.0,1000000000.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,600.0,700.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,600.0,700.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,600.0,1400.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,600.0,1400.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,600.0,1000000000.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,600.0,1000000000.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,1000000000.0,700.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,1000000000.0,700.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,1000000000.0,1400.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,1000000000.0,1400.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,1000000000.0,1000000000.0,0,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,1,1000000000.0,1000000000.0,500,272.7794340000001,0.1575,0.354,0.9965,7.7815,807.0314374364112
select_daily,50,0.35,700.0,10,2.0,2,150.0,700.0,0,297.45850500000006,0.164,0.3905,0.998,7.0935,878.0152628574878
select_daily,50,0.35,700.0,10,2.0,2,150.0,700.0,500,297.45850500000006,0.164,0.3905,0.998,7.0935,878.0152628574878
select_daily,50,0.35,700.0,10,2.0,2,150.0,1400.0,0,254.25368100000006,0.1645,0.3175,0.9965,5.815,821.2703023685592
select_daily,50,0.35,700.0,10,2.0,2,150.0,1400.0,500,254.25368100000006,0.1645,0.3175,0.9965,5.815,821.2703023685592
select_daily,50,0.35,700.0,10,2.0,2,150.0,1000000000.0,0,254.25368100000006,0.1645,0.3175,0.9965,5.815,821.2703023685592
select_daily,50,0.35,700.0,10,2.0,2,150.0,1000000000.0,500,254.25368100000006,0.1645,0.3175,0.9965,5.815,821.2703023685592
select_daily,50,0.35,700.0,10,2.0,2,300.0,700.0,0,292.10685300000006,0.1605,0.3835,0.998,7.02,873.7771302613194
select_daily,50,0.35,700.0,10,2.0,2,300.0,700.0,500,292.10685300000006,0.1605,0.3835,0.998,7.02,873.7771302613194
select_daily,50,0.35,700.0,10,2.0,2,300.0,1400.0,0,253.69118100000006,0.164,0.317,0.9965,5.7995,821.0589601468457
select_daily,50,0.35,700.0,10,2.0,2,300.0,1400.0,500,253.69118100000006,0.164,0.317,0.9965,5.7995,821.0589601468457
select_daily,50,0.35,700.0,10,2.0,2,300.0,1000000000.0,0,253.69118100000006,0.164,0.317,0.9965,5.7995,821.0589601468457
select_daily,50,0.35,700.0,10,2.0,2,300.0,1000000000.0,500,253.69118100000006,0.164,0.317,0.9965,5.7995,821.0589601468457
select_daily,50,0.35,700.0,10,2.0,2,600.0,700.0,0,292.47561900000005,0.1615,0.383,0.9975,7.064,873.5130370980648
select_daily,50,0.35,700.0,10,2.0,2,600.0,700.0,500,292.47561900000005,0.1615,0.383,0.9975,7.064,873.5130370980648
select_daily,50,0.35,700.0,10,2.0,2,600.0,1400.0,0,247.52257200000005,0.1615,0.3105,0.9965,5.7755,802.7394146197888
select_daily,50,0.35,700.0,10,2.0,2,600.0,1400.0,500,247.52257200000005,0.1615,0.3105,0.9965,5.7755,802.7394146197888
select_daily,50,0.35,700.0,10,2.0,2,600.0,1000000000.0,0,247.52257200000005,0.1615,0.3105,0.9965,5.7755,802.7394146197888
select_daily,50,0.35,700.0,10,2.0,2,600.0,1000000000.0,500,247.52257200000005,0.1615,0.3105,0.9965,5.7755,802.7394146197888
select_daily,50,0.35,700.0,10,2.0,2,1000000000.0,700.0,0,274.99563900000004,0.1595,0.326,0.9935,7.2075,922.7378146163405
select_daily,50,0.35,700.0,10,2.0,2,1000000000.0,700.0,500,274.99563900000004,0.1595,0.326,0.9935,7.2075,922.7378146163405
select_daily,50,0.35,700.0,10,2.0,2,1000000000.0,1400.0,0,243.65654100000003,0.1445,0.291,0.995,5.7425,835.2759282383095
select_daily,50,0.35,700.0,10,2.0,2,1000000000.0,1400.0,500,243.65654100000003,0.1445,0.291,0.995,5.7425,835.2759282383095
select_daily,50,0.35,700.0,10,2.0,2,1000000000.0,1000000000.0,0,243.65654100000003,0.1445,0.291,0.995,5.7425,835.2759282383095
select_daily,50,0.35,700.0,10,2.0,2,1000000000.0,1000000000.0,500,243.65654100000003,0.1445,0.291,0.995,5.7425,835.2759282383095
select_daily,50,0.35,700.0,10,2.0,3,150.0,700.0,0,263.5915140000001,0.1655,0.362,0.9865,7.9785,791.7992483823031
select_daily,50,0.35,700.0,10,2.0,3,150.0,700.0,500,263.5915140000001,0.1655,0.362,0.9865,7.9785,791.7992483823031
select_daily,50,0.35,700.0,10,2.0,3,150.0,1400.0,0,256.48146900000006,0.1575,0.3325,0.997,5.0675,812.899823371456
select_daily,50,0.35,700.0,10,2.0,3,150.0,1400.0,500,256.48146900000006,0.1575,0.3325,0.997,5.0675,812.899823371456
select_daily,50,0.35,700.0,10,2.0,3,150.0,1000000000.0,0,256.48146900000006,0.1575,0.3325,0.997,5.0675,812.899823371456
select_daily,50,0.35,700.0,10,2.0,3,150.0,1000000000.0,500,256.48146900000006,0.1575,0.3325,0.997,5.0675,812.899823371456
select_daily,50,0.35,700.0,10,2.0,3,300.0,700.0,0,262.86219000000006,0.1645,0.362,0.987,7.887,792.7731947136382
select_daily,50,0.35,700.0,10,2.0,3,300.0,700.0,500,262.86219000000006,0.1645,0.362,0.987,7.887,792.7731947136382
select_daily,50,0.35,700.0,10,2.0,3,300.0,1400.0,0,254.81817900000007,0.157,0.33,0.997,5.0545,804.9837908428681
select_daily,50,0.35,700.0,10,2.0,3,300.0,1400.0,500,254.81817900000007,0.157,0.33,0.997,5.0545,804.9837908428681
select_daily,50,0.35,700.0,10,2.0,3,300.0,1000000000.0,0,254.81817900000007,0.157,0.33,0.997,5.0545,804.9837908428681
select_daily,50,0.35,700.0,10,2.0,3,300.0,1000000000.0,500,254.81817900000007,0.157,0.33,0.997,5.0545,804.9837908428681
select_daily,50,0.35,700.0,10,2.0,3,600.0,700.0,0,270.47085300000003,0.164,0.371,0.9875,7.803,833.4921501930241
select_daily,50,0.35,700.0,10,2.0,3,600.0,700.0,500,270.47085300000003,0.164,0.371,0.9875,7.803,833.4921501930241
select_daily,50,0.35,700.0,10,2.0,3,600.0,1400.0,0,251.57388600000004,0.1555,0.327,0.997,4.945,799.0083891857603
select_daily,50,0.35,700.0,10,2.0,3,600.0,1400.0,500,251.57388600000004,0.1555,0.327,0.997,4.945,799.0083891857603
select_daily,50,0.35,700.0,10,2.0,3,600.0,1000000000.0,0,251.57388600000004,0.1555,0.327,0.997,4.945,799.0083891857603
select_daily,50,0.35,700.0,10,2.0,3,600.0,1000000000.0,500,251.57388600000004,0.1555,0.327,0.997,4.945,799.0083891857603
select_daily,50,0.35,700.0,10,2.0,3,1000000000.0,700.0,0,269.602704,0.163,0.2965,0.9715,8.8235,851.3134753456783
select_daily,50,0.35,700.0,10,2.0,3,1000000000.0,700.0,500,269.602704,0.163,0.2965,0.9715,8.8235,851.3134753456783
select_daily,50,0.35,700.0,10,2.0,3,1000000000.0,1400.0,0,228.29483700000003,0.149,0.2545,0.9945,4.8205,719.2192494622774
select_daily,50,0.35,700.0,10,2.0,3,1000000000.0,1400.0,500,228.29483700000003,0.149,0.2545,0.9945,4.8205,719.2192494622774
select_daily,50,0.35,700.0,10,2.0,3,1000000000.0,1000000000.0,0,227.67331500000006,0.149,0.2515,0.9955,4.704,714.7215377464715
select_daily,50,0.35,700.0,10,2.0,3,1000000000.0,1000000000.0,500,227.67331500000006,0.149,0.2515,0.9955,4.704,714.7215377464715
select_daily,50,0.35,700.0,10,3.0,1,150.0,700.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,150.0,700.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,150.0,1400.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,150.0,1400.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,150.0,1000000000.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,150.0,1000000000.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,300.0,700.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,300.0,700.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,300.0,1400.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,300.0,1400.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,300.0,1000000000.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,300.0,1000000000.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,600.0,700.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,600.0,700.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,600.0,1400.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,600.0,1400.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,600.0,1000000000.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,600.0,1000000000.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,1000000000.0,700.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,1000000000.0,700.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,1000000000.0,1400.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,1000000000.0,1400.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,1000000000.0,1000000000.0,0,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,1,1000000000.0,1000000000.0,500,526.6915281020445,0.237,0.5665,0.9895,8.145,1358.3152301737928
select_daily,50,0.35,700.0,10,3.0,2,150.0,700.0,0,586.6689240000001,0.253,0.6225,0.998,6.7715,1446.0762104955418
select_daily,50,0.35,700.0,10,3.0,2,150.0,700.0,500,586.6689240000001,0.253,0.6225,0.998,6.7715,1446.0762104955418
select_daily,50,0.35,700.0,10,3.0,2,150.0,1400.0,0,526.4110431020446,0.245,0.618,0.9965,5.281,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,150.0,1400.0,500,526.4110431020446,0.245,0.618,0.9965,5.281,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,150.0,1000000000.0,0,526.4110431020446,0.245,0.618,0.9965,5.281,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,150.0,1000000000.0,500,526.4110431020446,0.245,0.618,0.9965,5.281,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,300.0,700.0,0,575.9833860000002,0.2505,0.611,0.9985,6.639,1429.6082933333043
select_daily,50,0.35,700.0,10,3.0,2,300.0,700.0,500,575.9833860000002,0.2505,0.611,0.9985,6.639,1429.6082933333043
select_daily,50,0.35,700.0,10,3.0,2,300.0,1400.0,0,526.4110431020446,0.245,0.618,0.9965,5.279,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,300.0,1400.0,500,526.4110431020446,0.245,0.618,0.9965,5.279,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,300.0,1000000000.0,0,526.4110431020446,0.245,0.618,0.9965,5.279,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,300.0,1000000000.0,500,526.4110431020446,0.245,0.618,0.9965,5.279,1333.733514884048
select_daily,50,0.35,700.0,10,3.0,2,600.0,700.0,0,580.9249260000001,0.2515,0.616,0.9985,6.606,1471.5050422676786
select_daily,50,0.35,700.0,10,3.0,2,600.0,700.0,500,580.9249260000001,0.2515,0.616,0.9985,6.606,1471.5050422676786
select_daily,50,0.35,700.0,10,3.0,2,600.0,1400.0,0,515.707569,0.2435,0.6065,0.9965,5.2305,1303.1570209041843
select_daily,50,0.35,700.0,10,3.0,2,600.0,1400.0,500,515.707569,0.2435,0.6065,0.9965,5.2305,1303.1570209041843
select_daily,50,0.35,700.0,10,3.0,2,600.0,1000000000.0,0,515.707569,0.2435,0.6065,0.9965,5.2305,1303.1570209041843
select_daily,50,0.35,700.0,10,3.0,2,600.0,1000000000.0,500,515.707569,0.2435,0.6065,0.9965,5.2305,1303.1570209041843
select_daily,50,0.35,700.0,10,3.0,2,1000000000.0,700.0,0,596.046204,0.2635,0.638,0.9945,7.572,1564.671272478653
select_daily,50,0.35,700.0,10,3.0,2,1000000000.0,700.0,500,596.046204,0.2635,0.638,0.9945,7.572,1564.671272478653
select_daily,50,0.35,700.0,10,3.0,2,1000000000.0,1400.0,0,532.5196761020445,0.2515,0.585,0.996,5.6035,1376.7218548218443
select_daily,50,0.35,700.0,10,3.0,2,1000000000.0,1400.0,500,532.5196761020445,0.2515,0.585,0.996,5.6035,1376.7218548218443
select_daily,50,0.35,700.0,10,3.0,2,1000000000.0,1000000000.0,0,532.5196761020445,0.2515,0.585,0.996,5.6035,1376.7218548218443
select_daily,50,0.35,700.0,10,3.0,2,1000000000.0,1000000000.0,500,532.5196761020445,0.2515,0.585,0.996,5.6035,1376.7218548218443
select_daily,50,0.35,700.0,10,3.0,3,150.0,700.0,0,549.177732,0.2465,0.58,0.9955,6.621,1364.3325667802892
select_daily,50,0.35,700.0,10,3.0,3,150.0,700.0,500,549.177732,0.2465,0.58,0.9955,6.621,1364.3325667802892
select_daily,50,0.35,700.0,10,3.0,3,150.0,1400.0,0,518.4916101020447,0.245,0.61,0.9955,5.3515,1268.4254868655198
select_daily,50,0.35,700.0,10,3.0,3,150.0,1400.0,500,518.4916101020447,0.245,0.61,0.9955,5.3515,1268.4254868655198
select_daily,50,0.35,700.0,10,3.0,3,150.0,1000000000.0,0,517.6188711020446,0.245,0.6075,0.9955,5.332,1279.0464307832535
select_daily,50,0.35,700.0,10,3.0,3,150.0,1000000000.0,500,517.6188711020446,0.245,0.6075,0.9955,5.332,1279.0464307832535
select_daily,50,0.35,700.0,10,3.0,3,300.0,700.0,0,547.7582610000001,0.2465,0.578,0.997,6.4505,1362.7013700028874
select_daily,50,0.35,700.0,10,3.0,3,300.0,700.0,500,547.7582610000001,0.2465,0.578,0.997,6.4505,1362.7013700028874
select_daily,50,0.35,700.0,10,3.0,3,300.0,1400.0,0,534.7460430000001,0.241,0.576,0.9915,5.405,1378.0508418993998
select_daily,50,0.35,700.0,10,3.0,3,300.0,1400.0,500,534.7460430000001,0.241,0.576,0.9915,5.405,1378.0508418993998
select_daily,50,0.35,700.0,10,3.0,3,300.0,1000000000.0,0,535.60008,0.241,0.576,0.9905,5.487,1401.1077163749394
select_daily,50,0.35,700.0,10,3.0,3,300.0,1000000000.0,500,535.60008,0.241,0.576,0.9905,5.487,1401.1077163749394
select_daily,50,0.35,700.0,10,3.0,3,600.0,700.0,0,550.684791,0.2465,0.581,0.997,6.446,1374.0587183437135
select_daily,50,0.35,700.0,10,3.0,3,600.0,700.0,500,550.684791,0.2465,0.581,0.997,6.446,1374.0587183437135
select_daily,50,0.35,700.0,10,3.0,3,600.0,1400.0,0,533.180052,0.241,0.5745,0.992,5.339,1374.9613884672956
select_daily,50,0.35,700.0,10,3.0,3,600.0,1400.0,500,533.180052,0.241,0.5745,0.992,5.339,1374.9613884672956
select_daily,50,0.35,700.0,10,3.0,3,600.0,1000000000.0,0,534.4732170000001,0.241,0.575,0.991,5.4225,1399.216150434906
select_daily,50,0.35,700.0,10,3.0,3,600.0,1000000000.0,500,534.4732170000001,0.241,0.575,0.991,5.4225,1399.216150434906
select_daily,50,0.35,700.0,10,3.0,3,1000000000.0,700.0,0,545.5884510000001,0.2595,0.601,0.9975,7.092,1464.6804639711074
select_daily,50,0.35,700.0,10,3.0,3,1000000000.0,700.0,500,545.5884510000001,0.2595,0.601,0.9975,7.092,1464.6804639711074
select_daily,50,0.35,700.0,10,3.0,3,1000000000.0,1400.0,0,532.8770400000001,0.2555,0.593,0.989,5.979,1558.731846043195
select_daily,50,0.35,700.0,10,3.0,3,1000000000.0,1400.0,500,532.8770400000001,0.2555,0.593,0.989,5.979,1558.731846043195
select_daily,50,0.35,700.0,10,3.0,3,1000000000.0,1000000000.0,0,551.5504380000001,0.2555,0.62,0.988,5.9275,1596.5321186989884
select_daily,50,0.35,700.0,10,3.0,3,1000000000.0,1000000000.0,500,551.5504380000001,0.2555,0.62,0.988,5.9275,1596.5321186989884
