R,S,rr,K,G,colchon,ev,p_cobra,n_ret,dias,neto_cupo,neto_cupo_año
150,90,2,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,2,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,2,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,2,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,2,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,2,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,1,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,300.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,300.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,300.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,300.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,300.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,300.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,600.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,600.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,600.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,600.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,600.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,600.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,1000000000.0,-1,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,1000000000.0,0,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,1000000000.0,500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,1000000000.0,1000,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,1000000000.0,1500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
150,90,3,2,1000000000.0,2500,0.0,0.0,0.0,250.0,-234.19793502895996,-236.07151850919163
250,20,1,1,300.0,-1,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,300.0,0,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,300.0,500,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,300.0,1000,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,300.0,1500,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,300.0,2500,1.8,0.0013333333333333333,0.0013333333333333333,54.528,-232.39793502895995,-1074.0221469208097
250,20,1,1,600.0,-1,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,600.0,0,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,600.0,500,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,600.0,1000,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,600.0,1500,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,600.0,2500,1.8,0.0013333333333333333,0.0013333333333333333,54.528,-232.39793502895995,-1074.0221469208097
250,20,1,1,1000000000.0,-1,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,1000000000.0,0,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,1000000000.0,500,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,1000000000.0,1000,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,1000000000.0,1500,14.4,0.010666666666666666,0.010666666666666666,54.08266666666667,-219.79793502895996,-1024.1558532733452
250,20,1,1,1000000000.0,2500,1.8,0.0013333333333333333,0.0013333333333333333,54.528,-232.39793502895995,-1074.0221469208097
250,20,1,2,300.0,-1,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,300.0,0,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,300.0,500,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,300.0,1000,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,300.0,1500,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,300.0,2500,3.6,0.0026666666666666666,0.0026666666666666666,32.70733333333333,-230.59793502895997,-1776.6865624619732
250,20,1,2,600.0,-1,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,600.0,0,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,600.0,500,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,600.0,1000,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,600.0,1500,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,600.0,2500,3.6,0.0026666666666666666,0.0026666666666666666,32.70733333333333,-230.59793502895997,-1776.6865624619732
250,20,1,2,1000000000.0,-1,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,1000000000.0,0,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,1000000000.0,500,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,1000000000.0,1000,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,1000000000.0,1500,15.3,0.011333333333333334,0.011333333333333334,32.546,-218.89793502895995,-1694.9019734313865
250,20,1,2,1000000000.0,2500,3.6,0.0026666666666666666,0.0026666666666666666,32.70733333333333,-230.59793502895997,-1776.6865624619732
250,20,2,1,300.0,-1,203.369964,0.10333333333333333,0.14866666666666667,44.87866666666667,-30.82797102895995,-173.10337575309518
250,20,2,1,300.0,0,203.4,0.10333333333333333,0.14866666666666667,44.87866666666667,-30.797935028959955,-172.9347194056101
250,20,2,1,300.0,500,203.4,0.10333333333333333,0.14866666666666667,44.996,-30.797935028959955,-172.48376805266932
250,20,2,1,300.0,1000,201.6,0.10333333333333333,0.148,45.026,-32.59793502895997,-182.44302463683007
250,20,2,1,300.0,1500,199.8,0.10333333333333333,0.14733333333333334,45.044666666666664,-34.39793502895995,-192.43742420037682
250,20,2,1,300.0,2500,124.2,0.058,0.09,49.726,-109.99793502895996,-557.4443877910531
250,20,2,1,600.0,-1,203.369964,0.10333333333333333,0.14866666666666667,44.87866666666667,-30.82797102895995,-173.10337575309518
250,20,2,1,600.0,0,203.4,0.10333333333333333,0.14866666666666667,44.87866666666667,-30.797935028959955,-172.9347194056101
250,20,2,1,600.0,500,203.4,0.10333333333333333,0.14866666666666667,44.996,-30.797935028959955,-172.48376805266932
250,20,2,1,600.0,1000,201.6,0.10333333333333333,0.148,45.026,-32.59793502895997,-182.44302463683007
250,20,2,1,600.0,1500,199.8,0.10333333333333333,0.14733333333333334,45.044666666666664,-34.39793502895995,-192.43742420037682
250,20,2,1,600.0,2500,124.2,0.058,0.09,49.726,-109.99793502895996,-557.4443877910531
250,20,2,1,1000000000.0,-1,203.369964,0.10333333333333333,0.14866666666666667,44.87866666666667,-30.82797102895995,-173.10337575309518
250,20,2,1,1000000000.0,0,203.4,0.10333333333333333,0.14866666666666667,44.87866666666667,-30.797935028959955,-172.9347194056101
250,20,2,1,1000000000.0,500,203.4,0.10333333333333333,0.14866666666666667,44.996,-30.797935028959955,-172.48376805266932
250,20,2,1,1000000000.0,1000,201.6,0.10333333333333333,0.148,45.026,-32.59793502895997,-182.44302463683007
250,20,2,1,1000000000.0,1500,199.8,0.10333333333333333,0.14733333333333334,45.044666666666664,-34.39793502895995,-192.43742420037682
250,20,2,1,1000000000.0,2500,124.2,0.058,0.09,49.726,-109.99793502895996,-557.4443877910531
250,20,2,2,300.0,-1,208.78644000000003,0.106,0.15,28.458,-25.411495028959934,-225.02272637915186
250,20,2,2,300.0,0,208.8,0.106,0.15,28.458,-25.39793502895995,-224.90265047782373
250,20,2,2,300.0,500,208.8,0.106,0.15,28.456666666666667,-25.39793502895995,-224.91318826161088
250,20,2,2,300.0,1000,207.0,0.106,0.14933333333333335,28.536,-27.19793502895996,-240.18361463757742
250,20,2,2,300.0,1500,205.2,0.106,0.14866666666666667,28.545333333333332,-28.997935028959972,-255.9955962666839
250,20,2,2,300.0,2500,137.7,0.05266666666666667,0.096,31.407333333333334,-96.49793502895997,-774.2612010134973
250,20,2,2,600.0,-1,214.2,0.12133333333333333,0.15533333333333332,26.829333333333334,-19.997935028959972,-187.8346943879055
250,20,2,2,600.0,0,214.2,0.12133333333333333,0.15533333333333332,26.829333333333334,-19.997935028959972,-187.8346943879055
250,20,2,2,600.0,500,212.4,0.12133333333333333,0.15466666666666667,26.85,-21.797935028959955,-204.58397122152357
250,20,2,2,600.0,1000,212.4,0.12133333333333333,0.15466666666666667,26.85,-21.797935028959955,-204.58397122152357
250,20,2,2,600.0,1500,212.4,0.12133333333333333,0.15466666666666667,26.85,-21.797935028959955,-204.58397122152357
250,20,2,2,600.0,2500,117.9,0.066,0.08533333333333333,28.804,-116.29793502895996,-1017.465616834395
250,20,2,2,1000000000.0,-1,214.2,0.12133333333333333,0.15533333333333332,26.829333333333334,-19.997935028959972,-187.8346943879055
250,20,2,2,1000000000.0,0,214.2,0.12133333333333333,0.15533333333333332,26.829333333333334,-19.997935028959972,-187.8346943879055
250,20,2,2,1000000000.0,500,212.4,0.12133333333333333,0.15466666666666667,26.85,-21.797935028959955,-204.58397122152357
250,20,2,2,1000000000.0,1000,212.4,0.12133333333333333,0.15466666666666667,26.85,-21.797935028959955,-204.58397122152357
250,20,2,2,1000000000.0,1500,212.4,0.12133333333333333,0.15466666666666667,26.85,-21.797935028959955,-204.58397122152357
250,20,2,2,1000000000.0,2500,117.9,0.066,0.08533333333333333,28.804,-116.29793502895996,-1017.465616834395
250,20,3,1,300.0,-1,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,300.0,0,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,300.0,500,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,300.0,1000,370.8,0.172,0.2633333333333333,39.814,136.60206497104005,864.6134619154592
250,20,3,1,300.0,1500,367.2,0.172,0.262,40.004,133.00206497104003,837.8292263949127
250,20,3,1,300.0,2500,274.5,0.116,0.19533333333333333,45.502,40.30206497104004,223.20162570221285
250,20,3,1,600.0,-1,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,600.0,0,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,600.0,500,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,600.0,1000,370.8,0.172,0.2633333333333333,39.814,136.60206497104005,864.6134619154592
250,20,3,1,600.0,1500,367.2,0.172,0.262,40.004,133.00206497104003,837.8292263949127
250,20,3,1,600.0,2500,274.5,0.116,0.19533333333333333,45.502,40.30206497104004,223.20162570221285
250,20,3,1,1000000000.0,-1,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,1000000000.0,0,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,1000000000.0,500,370.8,0.172,0.2633333333333333,39.856,136.60206497104005,863.7023377333925
250,20,3,1,1000000000.0,1000,370.8,0.172,0.2633333333333333,39.814,136.60206497104005,864.6134619154592
250,20,3,1,1000000000.0,1500,367.2,0.172,0.262,40.004,133.00206497104003,837.8292263949127
250,20,3,1,1000000000.0,2500,274.5,0.116,0.19533333333333333,45.502,40.30206497104004,223.20162570221285
250,20,3,2,300.0,-1,395.953584,0.16333333333333333,0.274,25.227333333333334,161.75564897104002,1615.8038981806276
250,20,3,2,300.0,0,396.0,0.16333333333333333,0.274,25.227333333333334,161.80206497104004,1616.2675552721423
250,20,3,2,300.0,500,394.2,0.16333333333333333,0.2733333333333333,25.265333333333334,160.00206497104003,1595.8831748127377
250,20,3,2,300.0,1000,397.8,0.16333333333333333,0.27466666666666667,25.336,163.60206497104005,1627.2387264249326
250,20,3,2,300.0,1500,405.0,0.16333333333333333,0.2773333333333333,25.721333333333334,170.80206497104004,1673.4016007219204
250,20,3,2,300.0,2500,327.6,0.10666666666666667,0.21266666666666667,29.792,93.40206497104006,790.0550608452636
250,20,3,2,600.0,-1,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,600.0,0,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,600.0,500,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,600.0,1000,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,600.0,1500,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,600.0,2500,246.6,0.11266666666666666,0.17466666666666666,31.987333333333332,12.402064971040033,97.70493651764517
250,20,3,2,1000000000.0,-1,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,1000000000.0,0,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,1000000000.0,500,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,1000000000.0,1000,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,1000000000.0,1500,281.7,0.13666666666666666,0.20133333333333334,30.367333333333335,47.50206497104003,394.1906996345444
250,20,3,2,1000000000.0,2500,246.6,0.11266666666666666,0.17466666666666666,31.987333333333332,12.402064971040033,97.70493651764517
250,40,1,1,300.0,-1,245.62374,0.116,0.17466666666666666,60.27733333333333,11.425804971040037,47.767588469442735
250,40,1,1,300.0,0,245.7,0.116,0.17466666666666666,60.27733333333333,11.502064971040028,48.086406820177075
250,40,1,1,300.0,500,236.7,0.116,0.17133333333333334,60.61533333333333,2.502064971040028,10.401994644403842
250,40,1,1,300.0,1000,231.3,0.116,0.16933333333333334,60.77,-2.8979350289599495,-12.017107574426644
250,40,1,1,300.0,1500,229.5,0.116,0.16866666666666666,60.77133333333333,-4.697935028959961,-19.480889464844886
250,40,1,1,300.0,2500,137.7,0.06533333333333333,0.10133333333333333,66.20066666666666,-96.49793502895997,-367.32982992061375
250,40,1,1,600.0,-1,245.62374,0.116,0.17466666666666666,60.27733333333333,11.425804971040037,47.767588469442735
250,40,1,1,600.0,0,245.7,0.116,0.17466666666666666,60.27733333333333,11.502064971040028,48.086406820177075
250,40,1,1,600.0,500,236.7,0.116,0.17133333333333334,60.61533333333333,2.502064971040028,10.401994644403842
250,40,1,1,600.0,1000,231.3,0.116,0.16933333333333334,60.77,-2.8979350289599495,-12.017107574426644
250,40,1,1,600.0,1500,229.5,0.116,0.16866666666666666,60.77133333333333,-4.697935028959961,-19.480889464844886
250,40,1,1,600.0,2500,137.7,0.06533333333333333,0.10133333333333333,66.20066666666666,-96.49793502895997,-367.32982992061375
250,40,1,1,1000000000.0,-1,245.62374,0.116,0.17466666666666666,60.27733333333333,11.425804971040037,47.767588469442735
250,40,1,1,1000000000.0,0,245.7,0.116,0.17466666666666666,60.27733333333333,11.502064971040028,48.086406820177075
250,40,1,1,1000000000.0,500,236.7,0.116,0.17133333333333334,60.61533333333333,2.502064971040028,10.401994644403842
250,40,1,1,1000000000.0,1000,231.3,0.116,0.16933333333333334,60.77,-2.8979350289599495,-12.017107574426644
250,40,1,1,1000000000.0,1500,229.5,0.116,0.16866666666666666,60.77133333333333,-4.697935028959961,-19.480889464844886
250,40,1,1,1000000000.0,2500,137.7,0.06533333333333333,0.10133333333333333,66.20066666666666,-96.49793502895997,-367.32982992061375
250,40,1,2,300.0,-1,280.8,0.13666666666666666,0.20466666666666666,33.595333333333336,46.60206497104005,349.56403784361197
250,40,1,2,300.0,0,280.8,0.13666666666666666,0.20466666666666666,33.595333333333336,46.60206497104005,349.56403784361197
250,40,1,2,300.0,500,279.0,0.13666666666666666,0.204,33.60466666666667,44.80206497104004,335.9688249460022
250,40,1,2,300.0,1000,279.0,0.13666666666666666,0.204,33.632,44.80206497104004,335.69577701897276
250,40,1,2,300.0,1500,277.2,0.13666666666666666,0.20333333333333334,33.74933333333333,43.00206497104003,321.08842760455775
250,40,1,2,300.0,2500,180.0,0.07933333333333334,0.13066666666666665,38.54533333333333,-54.19793502895996,-354.33289703806537
250,40,1,2,600.0,-1,280.8,0.13666666666666666,0.20466666666666666,33.595333333333336,46.60206497104005,349.56403784361197
250,40,1,2,600.0,0,280.8,0.13666666666666666,0.20466666666666666,33.595333333333336,46.60206497104005,349.56403784361197
250,40,1,2,600.0,500,279.0,0.13666666666666666,0.204,33.60466666666667,44.80206497104004,335.9688249460022
250,40,1,2,600.0,1000,279.0,0.13666666666666666,0.204,33.632,44.80206497104004,335.69577701897276
