fase,plan,Robj,Rusd,K,G,cons_p,cons_dias,opt_p,opt_dias,colchon,cons_ev,cons_pcobra,cons_nret,opt_ev,opt_pcobra,opt_nret
fondeada,growth,3.0,150,3,1000000000.0,,250.0,,250.0,2500.0,584.55,0.24,0.4215,287.55,0.125,0.206
fondeada,growth,3.0,150,5,300.0,,249.5595,,249.7485,-1.0,647.8835050727711,0.255,0.4595,512.2384759213147,0.203,0.357
fondeada,growth,3.0,150,5,300.0,,250.0,,250.0,2500.0,475.2,0.194,0.346,392.85,0.149,0.277
fondeada,growth,3.0,150,5,600.0,,249.9675,,250.0,-1.0,693.8671628267509,0.2755,0.492,450.9,0.191,0.3145
fondeada,growth,3.0,150,5,600.0,,250.0,,250.0,2500.0,516.375,0.208,0.3705,334.8,0.1375,0.2375
fondeada,growth,3.0,150,5,1200.0,,249.994,,249.981,-1.0,678.361544454404,0.275,0.481,425.89739164758043,0.181,0.298
fondeada,growth,3.0,150,5,1200.0,,250.0,,250.0,2500.0,513.675,0.2105,0.369,313.875,0.1285,0.2235
fondeada,growth,3.0,150,5,1000000000.0,,249.994,,249.981,-1.0,678.361544454404,0.275,0.481,425.89739164758043,0.181,0.298
fondeada,growth,3.0,150,5,1000000000.0,,250.0,,250.0,2500.0,513.675,0.2105,0.369,313.875,0.1285,0.2235
fondeada,growth,3.0,250,1,300.0,,250.0,,250.0,-1.0,704.7,0.2655,0.477,863.325,0.292,0.5695
fondeada,growth,3.0,250,1,300.0,,250.0,,250.0,2500.0,627.75,0.206,0.4215,768.15,0.2305,0.507
fondeada,growth,3.0,250,1,600.0,,250.0,,250.0,-1.0,704.7,0.2655,0.477,863.325,0.292,0.5695
fondeada,growth,3.0,250,1,600.0,,250.0,,250.0,2500.0,627.75,0.206,0.4215,768.15,0.2305,0.507
fondeada,growth,3.0,250,1,1200.0,,250.0,,250.0,-1.0,704.7,0.2655,0.477,863.325,0.292,0.5695
fondeada,growth,3.0,250,1,1200.0,,250.0,,250.0,2500.0,627.75,0.206,0.4215,768.15,0.2305,0.507
fondeada,growth,3.0,250,1,1000000000.0,,250.0,,250.0,-1.0,704.7,0.2655,0.477,863.325,0.292,0.5695
fondeada,growth,3.0,250,1,1000000000.0,,250.0,,250.0,2500.0,627.75,0.206,0.4215,768.15,0.2305,0.507
fondeada,growth,3.0,250,2,300.0,,249.817,,249.806,-1.0,854.5441917967247,0.2905,0.5625,862.5939593434013,0.279,0.559
fondeada,growth,3.0,250,2,300.0,,249.8815,,250.0,2500.0,856.575,0.23,0.5445,847.8,0.214,0.5245
fondeada,growth,3.0,250,2,600.0,,249.8755,,250.0,-1.0,799.8493701641305,0.28,0.5315,822.825,0.276,0.5335
fondeada,growth,3.0,250,2,600.0,,249.8815,,250.0,2500.0,782.325,0.2315,0.51,794.475,0.2235,0.5025
fondeada,growth,3.0,250,2,1200.0,,249.8815,,250.0,-1.0,791.775,0.2755,0.534,711.45,0.254,0.474
fondeada,growth,3.0,250,2,1200.0,,249.8815,,250.0,2500.0,739.125,0.24,0.4965,664.875,0.223,0.4425
fondeada,growth,3.0,250,2,1000000000.0,,249.8815,,250.0,-1.0,791.775,0.2755,0.534,711.45,0.254,0.474
fondeada,growth,3.0,250,2,1000000000.0,,249.8815,,250.0,2500.0,739.125,0.24,0.4965,664.875,0.223,0.4425
fondeada,growth,3.0,250,3,300.0,,249.8585,,250.0,-1.0,898.420590098862,0.2925,0.582,641.25,0.2385,0.4295
fondeada,growth,3.0,250,3,300.0,,249.8985,,250.0,2500.0,915.3,0.237,0.5725,604.8,0.175,0.3815
fondeada,growth,3.0,250,3,600.0,,250.0,,250.0,-1.0,834.975,0.282,0.549,550.125,0.231,0.379
fondeada,growth,3.0,250,3,600.0,,250.0,,250.0,2500.0,795.825,0.2295,0.5145,498.15,0.179,0.3345
fondeada,growth,3.0,250,3,1200.0,,249.889,,250.0,-1.0,820.8,0.277,0.5455,496.8,0.2165,0.346
fondeada,growth,3.0,250,3,1200.0,,249.889,,250.0,2500.0,761.4,0.2415,0.5075,458.325,0.171,0.3115
fondeada,growth,3.0,250,3,1000000000.0,,249.889,,250.0,-1.0,799.2,0.2755,0.5345,490.725,0.216,0.3425
fondeada,growth,3.0,250,3,1000000000.0,,249.889,,250.0,2500.0,735.075,0.239,0.4925,445.5,0.167,0.3025
fondeada,growth,3.0,250,5,300.0,,250.0,,249.893,-1.0,849.825,0.2845,0.551,606.7844303007531,0.2335,0.4105
fondeada,growth,3.0,250,5,300.0,,250.0,,250.0,2500.0,830.25,0.2215,0.5215,600.075,0.172,0.3785
fondeada,growth,3.0,250,5,600.0,,250.0,,250.0,-1.0,818.775,0.286,0.5385,585.9,0.2255,0.3925
fondeada,growth,3.0,250,5,600.0,,250.0,,250.0,2500.0,747.225,0.2295,0.489,540.0,0.1745,0.3535
fondeada,growth,3.0,250,5,1200.0,,249.889,,250.0,-1.0,788.4,0.2735,0.525,524.475,0.213,0.359
fondeada,growth,3.0,250,5,1200.0,,249.889,,250.0,2500.0,728.325,0.2395,0.485,493.425,0.1805,0.332
fondeada,growth,3.0,250,5,1000000000.0,,249.889,,250.0,-1.0,778.275,0.2725,0.5195,498.825,0.211,0.344
fondeada,growth,3.0,250,5,1000000000.0,,249.889,,250.0,2500.0,716.175,0.237,0.4775,468.45,0.1775,0.317
fondeada,growth,3.0,400,1,300.0,,249.89,,250.0,-1.0,772.875,0.261,0.4955,832.275,0.279,0.532
fondeada,growth,3.0,400,1,300.0,,249.89,,250.0,2500.0,691.2,0.2155,0.441,766.125,0.2345,0.486
fondeada,growth,3.0,400,1,600.0,,249.89,,250.0,-1.0,772.875,0.261,0.4955,832.275,0.279,0.532
fondeada,growth,3.0,400,1,600.0,,249.89,,250.0,2500.0,691.2,0.2155,0.441,766.125,0.2345,0.486
fondeada,growth,3.0,400,1,1200.0,,249.89,,250.0,-1.0,772.875,0.261,0.4955,832.275,0.279,0.532
fondeada,growth,3.0,400,1,1200.0,,249.89,,250.0,2500.0,691.2,0.2155,0.441,766.125,0.2345,0.486
fondeada,growth,3.0,400,1,1000000000.0,,249.89,,250.0,-1.0,772.875,0.261,0.4955,832.275,0.279,0.532
fondeada,growth,3.0,400,1,1000000000.0,,249.89,,250.0,2500.0,691.2,0.2155,0.441,766.125,0.2345,0.486
fondeada,growth,3.0,400,2,300.0,,250.0,,250.0,-1.0,888.3,0.27,0.5535,852.525,0.2695,0.5285
fondeada,growth,3.0,400,2,300.0,,250.0,,250.0,2500.0,920.7,0.2305,0.5505,828.9,0.223,0.499
fondeada,growth,3.0,400,2,600.0,,250.0,,250.0,-1.0,874.125,0.266,0.5445,856.575,0.269,0.53
fondeada,growth,3.0,400,2,600.0,,250.0,,250.0,2500.0,905.85,0.2285,0.542,832.275,0.2225,0.5
fondeada,growth,3.0,400,2,1200.0,,250.0,,250.0,-1.0,716.85,0.2255,0.4655,537.975,0.207,0.3635
fondeada,growth,3.0,400,2,1200.0,,250.0,,250.0,2500.0,683.775,0.202,0.4425,508.275,0.184,0.3415
fondeada,growth,3.0,400,2,1000000000.0,,250.0,,250.0,-1.0,716.85,0.2255,0.4655,537.975,0.207,0.3635
fondeada,growth,3.0,400,2,1000000000.0,,250.0,,250.0,2500.0,683.775,0.202,0.4425,508.275,0.184,0.3415
fondeada,growth,3.0,400,3,300.0,,249.877,,250.0,-1.0,938.925,0.275,0.5725,638.55,0.2475,0.418
fondeada,growth,3.0,400,3,300.0,,249.877,,250.0,2500.0,916.65,0.2305,0.5445,597.375,0.1965,0.376
fondeada,growth,3.0,400,3,600.0,,249.7655,,250.0,-1.0,940.95,0.2725,0.574,630.45,0.241,0.41
fondeada,growth,3.0,400,3,600.0,,249.7655,,250.0,2500.0,912.6,0.23,0.5415,566.325,0.1955,0.361
fondeada,growth,3.0,400,3,1200.0,,249.877,,250.0,-1.0,681.075,0.205,0.4385,379.35,0.165,0.262
fondeada,growth,3.0,400,3,1200.0,,249.877,,250.0,2500.0,665.55,0.191,0.4265,361.8,0.1505,0.248
fondeada,growth,3.0,400,3,1000000000.0,,249.877,,250.0,-1.0,654.075,0.203,0.425,368.55,0.165,0.2545
fondeada,growth,3.0,400,3,1000000000.0,,249.877,,250.0,2500.0,633.15,0.189,0.4105,348.975,0.15,0.2395
fondeada,growth,3.0,400,5,300.0,,249.877,,250.0,-1.0,888.3,0.268,0.5465,598.725,0.242,0.398
fondeada,growth,3.0,400,5,300.0,,249.877,,250.0,2500.0,855.9,0.223,0.5115,559.575,0.1965,0.3595
fondeada,growth,3.0,400,5,600.0,,249.877,,250.0,-1.0,837.675,0.262,0.521,567.0,0.231,0.376
fondeada,growth,3.0,400,5,600.0,,249.877,,250.0,2500.0,814.05,0.2205,0.492,516.375,0.1935,0.339
fondeada,growth,3.0,400,5,1200.0,,249.877,,250.0,-1.0,662.175,0.2075,0.427,418.5,0.168,0.284
fondeada,growth,3.0,400,5,1200.0,,249.877,,250.0,2500.0,645.975,0.1935,0.4145,405.675,0.1575,0.275
fondeada,growth,3.0,400,5,1000000000.0,,249.877,,250.0,-1.0,627.075,0.204,0.412,382.05,0.1675,0.2635
fondeada,growth,3.0,400,5,1000000000.0,,249.877,,250.0,2500.0,609.525,0.1905,0.3995,369.9,0.1565,0.2545
fondeada,growth,3.0,600,1,300.0,,250.0,,250.0,-1.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,1,300.0,,250.0,,250.0,2500.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,1,600.0,,250.0,,250.0,-1.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,1,600.0,,250.0,,250.0,2500.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,1,1200.0,,250.0,,250.0,-1.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,1,1200.0,,250.0,,250.0,2500.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,1,1000000000.0,,250.0,,250.0,-1.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,1,1000000000.0,,250.0,,250.0,2500.0,625.725,0.1865,0.392,807.975,0.2035,0.4855
fondeada,growth,3.0,600,2,300.0,,249.882,,250.0,-1.0,759.375,0.1905,0.453,764.775,0.203,0.4505
fondeada,growth,3.0,600,2,300.0,,249.882,,250.0,2500.0,759.375,0.1905,0.453,764.1,0.2025,0.45
fondeada,growth,3.0,600,2,600.0,,249.882,,250.0,-1.0,756.0,0.19,0.451,763.425,0.203,0.45
fondeada,growth,3.0,600,2,600.0,,249.882,,250.0,2500.0,756.0,0.19,0.451,762.75,0.2025,0.4495
fondeada,growth,3.0,600,2,1200.0,,249.882,,250.0,-1.0,761.4,0.1885,0.451,740.475,0.1985,0.4385
fondeada,growth,3.0,600,2,1200.0,,249.882,,250.0,2500.0,761.4,0.1885,0.451,739.8,0.198,0.438
fondeada,growth,3.0,600,2,1000000000.0,,250.0,,250.0,-1.0,520.425,0.162,0.3385,454.275,0.158,0.2995
fondeada,growth,3.0,600,2,1000000000.0,,250.0,,250.0,2500.0,525.15,0.1605,0.3405,446.85,0.154,0.294
fondeada,growth,3.0,600,3,300.0,,249.882,,250.0,-1.0,818.1,0.1925,0.477,605.475,0.1925,0.375
fondeada,growth,3.0,600,3,300.0,,249.882,,250.0,2500.0,818.1,0.1925,0.477,604.8,0.192,0.3745
fondeada,growth,3.0,600,3,600.0,,249.882,,250.0,-1.0,797.175,0.191,0.467,595.35,0.1895,0.3685
fondeada,growth,3.0,600,3,600.0,,249.882,,250.0,2500.0,797.175,0.191,0.467,594.0,0.1885,0.3675
fondeada,growth,3.0,600,3,1200.0,,250.0,,250.0,-1.0,726.3,0.18,0.4365,535.95,0.173,0.334
fondeada,growth,3.0,600,3,1200.0,,250.0,,250.0,2500.0,726.3,0.18,0.4365,535.275,0.1725,0.3335
fondeada,growth,3.0,600,3,1000000000.0,,250.0,,250.0,-1.0,507.6,0.1495,0.327,315.225,0.1295,0.213
fondeada,growth,3.0,600,3,1000000000.0,,250.0,,250.0,2500.0,505.575,0.1485,0.3255,314.55,0.129,0.2125
fondeada,growth,3.0,600,5,300.0,,249.882,,250.0,-1.0,778.95,0.1895,0.4595,630.45,0.1925,0.386
fondeada,growth,3.0,600,5,300.0,,249.882,,250.0,2500.0,778.95,0.1895,0.4595,629.775,0.192,0.3855
fondeada,growth,3.0,600,5,600.0,,249.882,,250.0,-1.0,735.075,0.1865,0.438,618.3,0.189,0.3795
fondeada,growth,3.0,600,5,600.0,,249.882,,250.0,2500.0,735.075,0.1865,0.438,617.625,0.1885,0.379
fondeada,growth,3.0,600,5,1200.0,,250.0,,250.0,-1.0,666.225,0.1755,0.405,517.725,0.1745,0.3265
fondeada,growth,3.0,600,5,1200.0,,250.0,,250.0,2500.0,666.225,0.1755,0.405,517.725,0.1745,0.3265
fondeada,growth,3.0,600,5,1000000000.0,,250.0,,250.0,-1.0,507.6,0.154,0.329,346.275,0.1325,0.231
fondeada,growth,3.0,600,5,1000000000.0,,250.0,,250.0,2500.0,505.575,0.153,0.3275,346.275,0.1325,0.231
fondeada,growth,3.0,900,1,300.0,,250.0,,250.0,-1.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,1,300.0,,250.0,,250.0,2500.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,1,600.0,,250.0,,250.0,-1.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,1,600.0,,250.0,,250.0,2500.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,1,1200.0,,250.0,,250.0,-1.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,1,1200.0,,250.0,,250.0,2500.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,1,1000000000.0,,250.0,,250.0,-1.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,1,1000000000.0,,250.0,,250.0,2500.0,508.275,0.144,0.3165,670.95,0.15,0.394
fondeada,growth,3.0,900,2,300.0,,249.8765,,250.0,-1.0,619.65,0.1495,0.3645,598.05,0.14,0.3455
fondeada,growth,3.0,900,2,300.0,,249.8765,,250.0,2500.0,619.65,0.1495,0.3645,598.05,0.14,0.3455
fondeada,growth,3.0,900,2,600.0,,249.8765,,250.0,-1.0,623.025,0.15,0.3665,608.175,0.1415,0.3505
fondeada,growth,3.0,900,2,600.0,,249.8765,,250.0,2500.0,623.025,0.15,0.3665,608.175,0.1415,0.3505
fondeada,growth,3.0,900,2,1200.0,,249.8765,,250.0,-1.0,614.925,0.1495,0.363,623.025,0.1415,0.3575
fondeada,growth,3.0,900,2,1200.0,,249.8765,,250.0,2500.0,614.925,0.1495,0.363,623.025,0.1415,0.3575
fondeada,growth,3.0,900,2,1000000000.0,,249.8765,,250.0,-1.0,407.7,0.122,0.264,370.575,0.108,0.235
fondeada,growth,3.0,900,2,1000000000.0,,249.8765,,250.0,2500.0,407.7,0.122,0.264,370.575,0.108,0.235
fondeada,growth,3.0,900,3,300.0,,249.8765,,250.0,-1.0,685.8,0.148,0.3925,498.825,0.1405,0.3005
fondeada,growth,3.0,900,3,300.0,,249.8765,,250.0,2500.0,685.8,0.148,0.3925,498.825,0.1405,0.3005
fondeada,growth,3.0,900,3,600.0,,249.8765,,250.0,-1.0,696.6,0.15,0.399,506.925,0.14,0.304
fondeada,growth,3.0,900,3,600.0,,249.8765,,250.0,2500.0,696.6,0.15,0.399,506.925,0.14,0.304
fondeada,growth,3.0,900,3,1200.0,,249.8765,,250.0,-1.0,700.65,0.1505,0.4,509.625,0.139,0.3045
fondeada,growth,3.0,900,3,1200.0,,249.8765,,250.0,2500.0,700.65,0.1505,0.4,509.625,0.139,0.3045
fondeada,growth,3.0,900,3,1000000000.0,,249.8765,,250.0,-1.0,393.525,0.117,0.254,244.35,0.094,0.1625
fondeada,growth,3.0,900,3,1000000000.0,,249.8765,,250.0,2500.0,393.525,0.117,0.254,244.35,0.094,0.1625
fondeada,growth,3.0,900,5,300.0,,249.8765,,250.0,-1.0,704.7,0.153,0.402,544.05,0.141,0.3165
fondeada,growth,3.0,900,5,300.0,,249.8765,,250.0,2500.0,704.7,0.153,0.402,544.05,0.141,0.3165
fondeada,growth,3.0,900,5,600.0,,249.8765,,250.0,-1.0,697.95,0.154,0.401,543.375,0.138,0.3145
fondeada,growth,3.0,900,5,600.0,,249.8765,,250.0,2500.0,697.95,0.154,0.401,543.375,0.138,0.3145
fondeada,growth,3.0,900,5,1200.0,,249.8765,,250.0,-1.0,670.95,0.1535,0.388,491.4,0.132,0.291
fondeada,growth,3.0,900,5,1200.0,,249.8765,,250.0,2500.0,670.95,0.1535,0.388,491.4,0.132,0.291
fondeada,growth,3.0,900,5,1000000000.0,,249.8765,,250.0,-1.0,412.425,0.1155,0.2605,284.85,0.097,0.184
fondeada,growth,3.0,900,5,1000000000.0,,249.8765,,250.0,2500.0,412.425,0.1155,0.2605,284.85,0.097,0.184
fondeada,select_flex,3.0,100,1,300.0,,250.0,,250.0,-1.0,659.0516761281108,0.6885,2.0755,485.38055198145986,0.587,1.542
fondeada,select_flex,3.0,100,1,600.0,,250.0,,250.0,-1.0,659.0516761281108,0.6885,2.0755,485.38055198145986,0.587,1.542
fondeada,select_flex,3.0,100,1,1200.0,,250.0,,250.0,-1.0,659.0516761281108,0.6885,2.0755,485.38055198145986,0.587,1.542
fondeada,select_flex,3.0,100,1,1000000000.0,,250.0,,250.0,-1.0,659.0516761281108,0.6885,2.0755,485.38055198145986,0.587,1.542
fondeada,select_flex,3.0,100,2,300.0,,249.892,,250.0,-1.0,970.9221610841788,0.7695,2.648,495.3276521999574,0.563,1.452
fondeada,select_flex,3.0,100,2,600.0,,249.892,,250.0,-1.0,970.9221610841788,0.7695,2.648,495.3276521999574,0.563,1.452
fondeada,select_flex,3.0,100,2,1200.0,,249.892,,250.0,-1.0,970.9221610841788,0.7695,2.648,495.3276521999574,0.563,1.452
fondeada,select_flex,3.0,100,2,1000000000.0,,249.892,,250.0,-1.0,970.9221610841788,0.7695,2.648,495.3276521999574,0.563,1.452
fondeada,select_flex,3.0,100,3,300.0,,250.0,,250.0,-1.0,1137.0610574307836,0.797,2.8915,484.5486011036539,0.5325,1.3215
fondeada,select_flex,3.0,100,3,600.0,,250.0,,250.0,-1.0,1151.144429509868,0.8,2.915,474.0937931520113,0.527,1.2965
fondeada,select_flex,3.0,100,3,1200.0,,250.0,,250.0,-1.0,1151.144429509868,0.8,2.915,474.0937931520113,0.527,1.2965
fondeada,select_flex,3.0,100,3,1000000000.0,,250.0,,250.0,-1.0,1151.144429509868,0.8,2.915,474.0937931520113,0.527,1.2965
fondeada,select_flex,3.0,100,5,300.0,,250.0,,250.0,-1.0,1069.001467108624,0.777,2.743,552.6968368931239,0.561,1.4645
fondeada,select_flex,3.0,100,5,600.0,,250.0,,250.0,-1.0,1081.1960303780552,0.778,2.755,557.8274362678334,0.5665,1.4635
fondeada,select_flex,3.0,100,5,1200.0,,250.0,,250.0,-1.0,1081.1960303780552,0.778,2.755,554.6178367857876,0.565,1.4585
fondeada,select_flex,3.0,100,5,1000000000.0,,250.0,,250.0,-1.0,1081.1960303780552,0.778,2.755,554.6178367857876,0.565,1.4585
fondeada,select_flex,3.0,150,1,300.0,,250.0,,250.0,-1.0,871.3038869891609,0.685,2.0965,1144.8196985763764,0.7485,2.675
fondeada,select_flex,3.0,150,1,600.0,,250.0,,250.0,-1.0,871.3038869891609,0.685,2.0965,1144.8196985763764,0.7485,2.675
fondeada,select_flex,3.0,150,1,1200.0,,250.0,,250.0,-1.0,871.3038869891609,0.685,2.0965,1144.8196985763764,0.7485,2.675
fondeada,select_flex,3.0,150,1,1000000000.0,,250.0,,250.0,-1.0,871.3038869891609,0.685,2.0965,1144.8196985763764,0.7485,2.675
fondeada,select_flex,3.0,150,2,300.0,,250.0,,250.0,-1.0,983.948866067819,0.7025,2.251,992.3749668799715,0.699,2.2355
fondeada,select_flex,3.0,150,2,600.0,,250.0,,250.0,-1.0,1017.0617815445798,0.705,2.2025,924.0301264451176,0.677,2.059
fondeada,select_flex,3.0,150,2,1200.0,,250.0,,250.0,-1.0,1017.0617815445798,0.705,2.2025,924.0301264451176,0.677,2.059
fondeada,select_flex,3.0,150,2,1000000000.0,,250.0,,250.0,-1.0,1017.0617815445798,0.705,2.2025,924.0301264451176,0.677,2.059
fondeada,select_flex,3.0,150,3,300.0,,250.0,,250.0,-1.0,1022.596054330885,0.709,2.1475,819.834586000724,0.6395,1.7035
fondeada,select_flex,3.0,150,3,600.0,,250.0,,250.0,-1.0,1024.3357801183633,0.709,2.031,729.515324997065,0.6025,1.47
fondeada,select_flex,3.0,150,3,1200.0,,250.0,,250.0,-1.0,1032.3187797493538,0.711,2.029,717.7995637270366,0.601,1.4625
fondeada,select_flex,3.0,150,3,1000000000.0,,250.0,,250.0,-1.0,1032.3187797493538,0.711,2.029,717.7995637270366,0.601,1.4625
fondeada,select_flex,3.0,150,5,300.0,,250.0,,250.0,-1.0,944.6417223792537,0.684,1.9885,769.1510392055034,0.6345,1.5765
fondeada,select_flex,3.0,150,5,600.0,,250.0,,250.0,-1.0,950.8612928527681,0.6865,1.882,726.5481667082362,0.606,1.428
fondeada,select_flex,3.0,150,5,1200.0,,250.0,,250.0,-1.0,960.8860461794418,0.6885,1.887,715.2471450587282,0.603,1.4215
fondeada,select_flex,3.0,150,5,1000000000.0,,250.0,,250.0,-1.0,960.8860461794418,0.6885,1.887,715.2471450587282,0.603,1.4215
fondeada,select_flex,3.0,250,1,300.0,,250.0,,250.0,-1.0,876.3692343714476,0.6105,1.261,897.8804540126945,0.6285,1.327
fondeada,select_flex,3.0,250,1,600.0,,250.0,,250.0,-1.0,876.3692343714476,0.6105,1.261,897.8804540126945,0.6285,1.327
fondeada,select_flex,3.0,250,1,1200.0,,250.0,,250.0,-1.0,876.3692343714476,0.6105,1.261,897.8804540126945,0.6285,1.327
fondeada,select_flex,3.0,250,1,1000000000.0,,250.0,,250.0,-1.0,876.3692343714476,0.6105,1.261,897.8804540126945,0.6285,1.327
fondeada,select_flex,3.0,250,2,300.0,,249.8815,,250.0,-1.0,907.8582685116951,0.6215,1.2845,865.7610182865351,0.6035,1.2475
fondeada,select_flex,3.0,250,2,600.0,,249.8815,,250.0,-1.0,907.490028619166,0.6075,1.253,871.6657370114024,0.601,1.22
fondeada,select_flex,3.0,250,2,1200.0,,249.8815,,250.0,-1.0,967.3482742607353,0.6045,1.2665,881.1822278580744,0.591,1.1885
fondeada,select_flex,3.0,250,2,1000000000.0,,249.8815,,250.0,-1.0,967.3482742607353,0.6045,1.2665,881.1822278580744,0.591,1.1885
fondeada,select_flex,3.0,250,3,300.0,,249.8905,,250.0,-1.0,933.1190220900064,0.6195,1.3,724.954441925849,0.5505,1.027
fondeada,select_flex,3.0,250,3,600.0,,249.8875,,250.0,-1.0,960.465932343798,0.597,1.229,756.3463189842503,0.5295,0.9785
fondeada,select_flex,3.0,250,3,1200.0,,249.8875,,250.0,-1.0,999.0952151444328,0.5965,1.2195,735.3278472431704,0.5195,0.9415
fondeada,select_flex,3.0,250,3,1000000000.0,,249.8875,,250.0,-1.0,998.2313647980851,0.597,1.215,732.8043285819006,0.5185,0.94
fondeada,select_flex,3.0,250,5,300.0,,249.8875,,250.0,-1.0,898.9619888830892,0.6115,1.2395,707.2885757020213,0.5415,0.9755
fondeada,select_flex,3.0,250,5,600.0,,250.0,,250.0,-1.0,936.143482706887,0.591,1.1785,743.1406992152371,0.515,0.91
fondeada,select_flex,3.0,250,5,1200.0,,250.0,,250.0,-1.0,991.2883913834248,0.5845,1.1655,742.4800257724766,0.505,0.886
fondeada,select_flex,3.0,250,5,1000000000.0,,250.0,,250.0,-1.0,990.4977123596601,0.584,1.162,740.0380730242654,0.503,0.8845
fondeada,select_flex,3.0,400,1,300.0,,249.89,,250.0,-1.0,888.7553497390954,0.3905,0.694,858.7571180389486,0.4205,0.7085
fondeada,select_flex,3.0,400,1,600.0,,249.89,,250.0,-1.0,888.7553497390954,0.3905,0.694,858.7571180389486,0.4205,0.7085
fondeada,select_flex,3.0,400,1,1200.0,,249.89,,250.0,-1.0,888.7553497390954,0.3905,0.694,858.7571180389486,0.4205,0.7085
fondeada,select_flex,3.0,400,1,1000000000.0,,249.89,,250.0,-1.0,888.7553497390954,0.3905,0.694,858.7571180389486,0.4205,0.7085
fondeada,select_flex,3.0,400,2,300.0,,249.8825,,250.0,-1.0,915.8021284180049,0.4005,0.696,842.6201223485805,0.393,0.6685
fondeada,select_flex,3.0,400,2,600.0,,249.8825,,250.0,-1.0,916.7900128021165,0.399,0.695,843.1543842642496,0.3935,0.6665
fondeada,select_flex,3.0,400,2,1200.0,,250.0,,250.0,-1.0,1008.4296120054723,0.398,0.727,898.3536906049247,0.394,0.6805
fondeada,select_flex,3.0,400,2,1000000000.0,,250.0,,250.0,-1.0,1008.4296120054723,0.398,0.727,898.3536906049247,0.394,0.6805
fondeada,select_flex,3.0,400,3,300.0,,249.7595,,250.0,-1.0,893.2137467822789,0.403,0.683,741.2182095507301,0.3695,0.591
fondeada,select_flex,3.0,400,3,600.0,,249.7595,,250.0,-1.0,883.5184127757473,0.4015,0.673,734.8809499023885,0.36,0.575
fondeada,select_flex,3.0,400,3,1200.0,,249.7615,,250.0,-1.0,1025.2673638315837,0.4005,0.7265,761.5324476695082,0.3535,0.572
fondeada,select_flex,3.0,400,3,1000000000.0,,249.7615,,250.0,-1.0,1025.6936401038029,0.401,0.725,738.9571148816502,0.3515,0.5615
fondeada,select_flex,3.0,400,5,300.0,,249.645,,250.0,-1.0,879.976336374403,0.3945,0.6645,746.8434652583676,0.349,0.5615
fondeada,select_flex,3.0,400,5,600.0,,249.645,,250.0,-1.0,885.4923642824824,0.3905,0.6595,723.7934355382928,0.3385,0.5315
fondeada,select_flex,3.0,400,5,1200.0,,249.7615,,250.0,-1.0,1035.7349472941066,0.3895,0.715,779.4729753414531,0.3285,0.5285
fondeada,select_flex,3.0,400,5,1000000000.0,,249.647,,250.0,-1.0,1060.7156369135175,0.3885,0.7245,755.0752537918601,0.3265,0.5165
fondeada,select_flex,3.0,600,1,300.0,,250.0,,250.0,-1.0,994.264963751627,0.255,0.5305,1082.0082572590638,0.2715,0.5725
fondeada,select_flex,3.0,600,1,600.0,,250.0,,250.0,-1.0,994.264963751627,0.255,0.5305,1082.0082572590638,0.2715,0.5725
fondeada,select_flex,3.0,600,1,1200.0,,250.0,,250.0,-1.0,994.264963751627,0.255,0.5305,1082.0082572590638,0.2715,0.5725
fondeada,select_flex,3.0,600,1,1000000000.0,,250.0,,250.0,-1.0,994.264963751627,0.255,0.5305,1082.0082572590638,0.2715,0.5725
fondeada,select_flex,3.0,600,2,300.0,,249.8885,,250.0,-1.0,993.2576016384843,0.2455,0.513,945.1323531720946,0.2545,0.504
fondeada,select_flex,3.0,600,2,600.0,,249.8885,,250.0,-1.0,985.661758853625,0.244,0.507,945.9659319329324,0.2525,0.502
fondeada,select_flex,3.0,600,2,1200.0,,249.8885,,250.0,-1.0,1010.1610132719388,0.2405,0.516,939.6874801982135,0.25,0.495
fondeada,select_flex,3.0,600,2,1000000000.0,,250.0,,250.0,-1.0,1085.8585689734168,0.246,0.555,945.1410271278148,0.2555,0.4985
fondeada,select_flex,3.0,600,3,300.0,,249.8795,,250.0,-1.0,1011.81266054171,0.2385,0.521,797.4987687960323,0.227,0.4225
