tipo,size,R,S,rr,K,G,L,reserva,ev,p_cobra,n_ret,quiebra,dias,p10,p50,p90,ev_val,p_cobra_val,n_ret_val,dias_val,p10_val,p50_val,p90_val
select_flex,25,150.0,60,3,3,400.0,225.0,500,476.9566122581796,0.4533333333333333,0.8366666666666667,0.994,25.156666666666666,0.0,0.0,1441.0869480466965,444.95371085120155,0.4585,0.807625,24.478125,0.0,0.0,1296.6062750002886
select_flex,25,150.0,60,3,3,400.0,225.0,0,476.9566122581796,0.4533333333333333,0.8366666666666667,0.994,25.156666666666666,0.0,0.0,1441.0869480466965,444.95371085120155,0.4585,0.807625,24.478125,0.0,0.0,1296.6062750002886
select_daily,25,150.0,60,3,5,600.0,225.0,500,474.93186538536753,0.31666666666666665,1.1446666666666667,0.996,26.05,0.0,0.0,1745.658349848148,434.719601272721,0.30825,1.05225,25.634375,0.0,0.0,1536.3819238479425
select_daily,25,150.0,60,3,5,600.0,225.0,0,474.93186538536753,0.31666666666666665,1.1446666666666667,0.996,26.05,0.0,0.0,1745.658349848148,434.719601272721,0.30825,1.05225,25.634375,0.0,0.0,1536.3819238479425
select_flex,25,150.0,60,3,2,400.0,225.0,0,473.1251002277375,0.4846666666666667,0.8913333333333333,0.996,26.030666666666665,0.0,0.0,1407.742604134959,443.00877774074684,0.48625,0.857375,25.69125,0.0,0.0,1285.194206895056
select_flex,25,150.0,60,3,2,400.0,225.0,500,473.1251002277375,0.4846666666666667,0.8913333333333333,0.996,26.030666666666665,0.0,0.0,1407.742604134959,443.00877774074684,0.48625,0.857375,25.69125,0.0,0.0,1285.194206895056
select_daily,25,150.0,60,5,3,600.0,225.0,500,437.7320571701609,0.31533333333333335,1.0386666666666666,0.9466666666666667,37.242666666666665,0.0,0.0,1531.5142191277396,401.4389738870055,0.287625,0.949875,35.629375,0.0,0.0,1407.778288075105
select_daily,25,150.0,60,5,3,600.0,225.0,0,437.7320571701609,0.31533333333333335,1.0386666666666666,0.9466666666666667,37.242666666666665,0.0,0.0,1531.5142191277396,401.4389738870055,0.287625,0.949875,35.629375,0.0,0.0,1407.778288075105
select_flex,25,150.0,60,3,2,400.0,1000000000.0,500,436.70237930489617,0.462,0.8453333333333334,0.9906666666666667,17.588,0.0,0.0,1239.5731768443363,394.07312547908003,0.46175,0.789625,16.063,0.0,0.0,1105.2519977938773
select_flex,25,150.0,60,3,2,400.0,1000000000.0,0,436.70237930489617,0.462,0.8453333333333334,0.9906666666666667,17.588,0.0,0.0,1239.5731768443363,394.07312547908003,0.46175,0.789625,16.063,0.0,0.0,1105.2519977938773
select_flex,25,150.0,60,3,2,400.0,450.0,500,436.70237930489617,0.462,0.8453333333333334,0.9906666666666667,17.588,0.0,0.0,1239.5731768443363,394.07312547908003,0.46175,0.789625,16.063,0.0,0.0,1105.2519977938773
select_flex,25,150.0,60,3,2,400.0,450.0,0,436.70237930489617,0.462,0.8453333333333334,0.9906666666666667,17.588,0.0,0.0,1239.5731768443363,394.07312547908003,0.46175,0.789625,16.063,0.0,0.0,1105.2519977938773
select_daily,25,150.0,60,3,2,150.0,225.0,0,435.4467737276437,0.32466666666666666,1.2373333333333334,0.998,34.26133333333333,0.0,0.0,1554.9394221308771,417.11101421774134,0.31325,1.176125,33.288625,0.0,0.0,1526.3298884447195
